,Rv0019c,Rv0020c,Rv0022c,Rv0023,Rv0038,Rv0042c,Rv0043c,Rv0047c,Rv0054,Rv0067c,Rv0078,Rv0081,Rv0117,Rv0135c,Rv0144,Rv0158,Rv0165c,Rv0182c,Rv0195,Rv0212c,Rv0232,Rv0238,Rv0260c,Rv0273c,Rv0275c,Rv0302,Rv0324,Rv0328,Rv0330c,Rv0339c,Rv0348,Rv0353,Rv0377,Rv0445c,Rv0452,Rv0465c,Rv0472c,Rv0474,Rv0485,Rv0491,Rv0494,Rv0576,Rv0586,Rv0599c,Rv0602c,Rv0608,Rv0623,Rv0653c,Rv0674,Rv0678,Rv0681,Rv0691c,Rv0735,Rv0737,Rv0744c,Rv0757,Rv0767c,Rv0792c,Rv0818,Rv0821c,Rv0823c,Rv0827c,Rv0844c,Rv0880,Rv0891c,Rv0894,Rv0903c,Rv0967,Rv0981,Rv1019,Rv1027c,Rv1033c,Rv1049,Rv1129c,Rv1151c,Rv1152,Rv1167c,Rv1176c,Rv1186c,Rv1189,Rv1219c,Rv1221,Rv1255c,Rv1267c,Rv1287,Rv1332,Rv1353c,Rv1358,Rv1359,Rv1379,Rv1395,Rv1404,Rv1423,Rv1453,Rv1460,Rv1473A,Rv1474c,Rv1556,Rv1560,Rv1626,Rv1657,Rv1674c,Rv1675c,Rv1719,Rv1725c,Rv1740,Rv1773c,Rv1776c,Rv1816,Rv1828,Rv1830,Rv1846c,Rv1909c,Rv1931c,Rv1956,Rv1960c,Rv1963c,Rv1985c,Rv1990c,Rv1994c,Rv2009,Rv2011c,Rv2017,Rv2021c,Rv2034,Rv2069,Rv2160A,Rv2160c,Rv2175c,Rv2242,Rv2250c,Rv2258c,Rv2282c,Rv2324,Rv2359,Rv2374c,Rv2478c,Rv2488c,Rv2506,Rv2595,Rv2621c,Rv2640c,Rv2642,Rv2703,Rv2710,Rv2711,Rv2720,Rv2745c,Rv2760c,Rv2779c,Rv2788,Rv2827c,Rv2884,Rv2887,Rv2912c,Rv2986c,Rv2989,Rv3050c,Rv3055,Rv3058c,Rv3060c,Rv3066,Rv3082c,Rv3095,Rv3124,Rv3133c,Rv3143,Rv3160c,Rv3167c,Rv3173c,Rv3183,Rv3197A,Rv3208,Rv3219,Rv3223c,Rv3246c,Rv3249c,Rv3260c,Rv3286c,Rv3291c,Rv3295,Rv3301c,Rv3328c,Rv3334,Rv3405c,Rv3414c,Rv3416,Rv3417c,Rv3488,Rv3557c,Rv3574,Rv3583c,Rv3597c,Rv3676,Rv3681c,Rv3736,Rv3744,Rv3765c,Rv3830c,Rv3833,Rv3840,Rv3849,Rv3852,Rv3855,Rv3862c,Rv3911
FASm320,0.0,0.0,0.1111111111111111,0.24691358024691357,0.0,0.0,0.012345679012345678,0.08641975308641975,0.0,0.0,0.0,0.08641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.09876543209876543,0.04938271604938271,0.0,0.0,0.012345679012345678,0.037037037037037035,0.024691358024691357,0.012345679012345678,0.0,0.0,0.0,0.0,0.09876543209876543,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.06172839506172839,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.012345679012345678,0.06172839506172839,0.024691358024691357,0.0,0.18518518518518517,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06172839506172839,0.012345679012345678,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.012345679012345678,0.04938271604938271,0.0,0.0,0.04938271604938271,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.09876543209876543,0.0,0.024691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.04938271604938271,0.0,0.0,0.0,0.012345679012345678,0.024691358024691357,0.0,0.04938271604938271,0.024691358024691357,0.0,0.0,0.0,0.024691358024691357,0.0,0.09876543209876543,0.0,0.0,0.0,0.012345679012345678,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,0.09876543209876543,0.0,0.012345679012345678,0.0,0.12345679012345678,0.0,0.012345679012345678,0.0,0.012345679012345678,0.0,0.0,0.0,0.14814814814814814,0.024691358024691357,0.0,0.0,0.024691358024691357,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.08641975308641975,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.0,0.012345679012345678,0.012345679012345678
4ABZt,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FACOAL140_1,0.0,0.0,0.06944444444444445,0.2708333333333333,0.0,0.0,0.006944444444444444,0.020833333333333332,0.0,0.0,0.020833333333333332,0.1111111111111111,0.006944444444444444,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.013888888888888888,0.11805555555555555,0.11805555555555555,0.0,0.0,0.0,0.06944444444444445,0.06944444444444445,0.013888888888888888,0.0,0.020833333333333332,0.013888888888888888,0.0,0.006944444444444444,0.020833333333333332,0.013888888888888888,0.0,0.0,0.0,0.006944444444444444,0.0,0.06944444444444445,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.020833333333333332,0.0,0.013888888888888888,0.0,0.0,0.006944444444444444,0.006944444444444444,0.027777777777777776,0.013888888888888888,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04861111111111111,0.034722222222222224,0.020833333333333332,0.0,0.013888888888888888,0.0,0.0,0.006944444444444444,0.0,0.013888888888888888,0.006944444444444444,0.0,0.0,0.0,0.041666666666666664,0.034722222222222224,0.0625,0.0,0.0,0.013888888888888888,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.0,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.0,0.05555555555555555,0.0,0.0,0.006944444444444444,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.013888888888888888,0.006944444444444444,0.06944444444444445,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.006944444444444444,0.020833333333333332,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.013888888888888888,0.09722222222222222,0.08333333333333333,0.0,0.0,0.0,0.013888888888888888,0.006944444444444444,0.0763888888888889,0.0,0.006944444444444444,0.0,0.0,0.0,0.006944444444444444,0.0,0.0,0.020833333333333332,0.0,0.0,0.006944444444444444,0.027777777777777776,0.0,0.04861111111111111,0.0,0.034722222222222224,0.0,0.09027777777777778,0.0,0.006944444444444444,0.0,0.0,0.0,0.0,0.0,0.06944444444444445,0.013888888888888888,0.0,0.0625,0.041666666666666664,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.006944444444444444,0.0,0.013888888888888888,0.0,0.0763888888888889,0.0,0.0,0.0,0.034722222222222224
PUNP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHOD,0.0,0.0,0.1206896551724138,0.39655172413793105,0.0,0.0,0.017241379310344827,0.10344827586206896,0.0,0.0,0.05172413793103448,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.06896551724137931,0.0,0.0,0.0,0.08620689655172414,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.05172413793103448,0.0,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.05172413793103448,0.13793103448275862,0.034482758620689655,0.0,0.06896551724137931,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.017241379310344827,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.1206896551724138,0.0,0.0,0.0,0.017241379310344827,0.0,0.1206896551724138,0.0,0.0,0.0,0.034482758620689655,0.0,0.08620689655172414,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.08620689655172414,0.0,0.017241379310344827,0.0,0.13793103448275862,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.017241379310344827,0.27586206896551724,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.05172413793103448,0.0,0.0,0.0,0.034482758620689655
MANAT2,0.0,0.0,0.18518518518518517,0.07407407407407407,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.1111111111111111,0.18518518518518517,0.0,0.0,0.0,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.14814814814814814,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.07407407407407407,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.1111111111111111,0.0,0.0,0.0,0.037037037037037035
PGL,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGPAT190,0.0,0.0,0.3125,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.125,0.0,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.1875,0.0,0.0,0.125,0.0625
THZPSN,0.0,0.0,0.06315789473684211,0.18947368421052632,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.0,0.010526315789473684,0.09473684210526316,0.010526315789473684,0.0,0.0,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.010526315789473684,0.09473684210526316,0.11578947368421053,0.0,0.0,0.0,0.07368421052631578,0.06315789473684211,0.010526315789473684,0.0,0.010526315789473684,0.010526315789473684,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.07368421052631578,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.0,0.0,0.0,0.031578947368421054,0.021052631578947368,0.0,0.07368421052631578,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.031578947368421054,0.010526315789473684,0.0,0.010526315789473684,0.0,0.0,0.021052631578947368,0.0,0.021052631578947368,0.010526315789473684,0.0,0.0,0.0,0.021052631578947368,0.031578947368421054,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.021052631578947368,0.0,0.06315789473684211,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.010526315789473684,0.021052631578947368,0.06315789473684211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.0,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.021052631578947368,0.07368421052631578,0.031578947368421054,0.0,0.0,0.0,0.010526315789473684,0.010526315789473684,0.05263157894736842,0.0,0.010526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.09473684210526316,0.0,0.042105263157894736,0.0,0.08421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08421052631578947,0.010526315789473684,0.0,0.042105263157894736,0.05263157894736842,0.0,0.0,0.021052631578947368,0.0,0.0,0.0,0.0,0.0,0.021052631578947368,0.0,0.08421052631578947,0.0,0.0,0.0,0.042105263157894736
MYC2CYC2,0.0,0.0,0.17391304347826086,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.08695652173913043,0.0,0.0,0.13043478260869565,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.043478260869565216
CYTBD2,0.0,0.0,0.0594059405940594,0.3069306930693069,0.0,0.0,0.009900990099009901,0.07920792079207921,0.0,0.0,0.039603960396039604,0.16831683168316833,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.019801980198019802,0.0,0.0,0.04950495049504951,0.04950495049504951,0.0,0.0,0.0,0.10891089108910891,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.06930693069306931,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0297029702970297,0.0,0.15841584158415842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.039603960396039604,0.019801980198019802,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0297029702970297,0.0,0.0,0.0,0.0297029702970297,0.07920792079207921,0.019801980198019802,0.0,0.039603960396039604,0.0,0.009900990099009901,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.009900990099009901,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.06930693069306931,0.0,0.0297029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297029702970297,0.0,0.0,0.0,0.009900990099009901,0.0,0.0297029702970297,0.0,0.0,0.009900990099009901,0.0,0.0297029702970297,0.009900990099009901,0.019801980198019802,0.019801980198019802,0.0,0.0,0.0,0.009900990099009901,0.0,0.06930693069306931,0.0,0.0,0.0,0.019801980198019802,0.0,0.06930693069306931,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0,0.0,0.06930693069306931,0.0,0.009900990099009901,0.0,0.09900990099009901,0.0,0.009900990099009901,0.0,0.0,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.009900990099009901,0.1188118811881188,0.0,0.0,0.15841584158415842,0.0,0.0,0.0,0.0594059405940594,0.0,0.0,0.0,0.039603960396039604,0.0,0.0,0.0,0.019801980198019802
SHCHD3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
