,Gene Expr MI Eigenvector Centrality
Rv2753c,0.011281339370250356
Rv2754c,0.016288892579776344
Rv2756c,0.013633363289764229
Rv2757c,0.015291698022714698
Rv2758c,0.01409701294856174
Rv2759c,0.017221088429037447
Rv2760c,0.011403614312144877
Rv2761c,0.013984245644306689
Rv2762c,0.010495376983841134
Rv2763c,0.01316377965353975
Rv2764c,0.016549944907689285
Rv2765,0.016856771845349932
Rv2766c,0.016422768342787802
Rv2767c,0.006927412073379533
Rv2768c,0.007056287465430749
Rv2769c,0.01091195784928807
Rv2770c,0.019956669636177687
Rv2771c,0.01300848402715525
Rv2772c,0.014030669066140382
Rv2773c,0.01916489530159839
Rv2774c,0.017519191372684633
Rv2775,0.014573455010489973
Rv2776c,0.012310728525431974
Rv2777c,0.014453769764675118
Rv2778c,0.014398341673949383
Rv2779c,0.014841528028622307
Rv2780,0.018025704706619818
Rv2781c,0.01676945528970595
Rv2782c,0.015114894614378272
Rv2783c,0.016444155373432457
Rv2784c,0.017370593107079453
Rv2785c,0.013373715445804148
Rv2786c,0.01833882032274096
Rv2787,0.016100919318783248
Rv2788,0.01887798428249578
Rv2789c,0.02267172395926936
Rv2790c,0.022461468812717045
Rv2791c,0.013829803484311697
Rv2792c,0.020954027012760508
Rv2793c,0.01741358833351117
Rv2794c,0.018785342719915502
Rv2795c,0.019507929146847933
Rv2796c,0.011884030397962653
Rv2797c,0.016257412868452586
Rv2798c,0.01493224118440355
Rv2799,0.012238743305933964
Rv2800,0.015132255539759868
Rv2801A,0.01177418168894478
Rv2801c,0.016579685811716167
Rv2802c,0.013969045540853434
Rv2803,0.012770359410418772
Rv2804c,0.011373256559385517
Rv2805,0.013560019502988671
Rv2806,0.011439762786439324
Rv2807,0.01029818303013483
Rv2808,0.009856824311362778
Rv2809,0.013304220013766658
Rv2811,0.011288717854547773
Rv2812,0.01622282857397096
Rv2813,0.009252410635826437
Rv2816c,0.012445246769065508
Rv2817c,0.017973461666174032
Rv2818c,0.01154826553478168
Rv2819c,0.01278999221598975
Rv2820c,0.013660292036197943
Rv2821c,0.012530147198411277
Rv2822c,0.013639651335080223
Rv2823c,0.012926076392714012
Rv2824c,0.009920529170321449
Rv2825c,0.015906963365760175
Rv2826c,0.019195885923205973
Rv2827c,0.015224921896409302
Rv2828A,0.005130230121392263
Rv2828c,0.015047672074376966
Rv2829c,0.0113322482747955
Rv2830c,0.01109723528060468
Rv2831,0.010844434468950089
Rv2832c,0.017029314695325676
Rv2833c,0.014231724005008512
Rv2834c,0.01299542356345907
Rv2835c,0.012939021049298956
Rv2836c,0.012433216654042402
Rv2837c,0.016137768882133727
Rv2838c,0.016394947340903337
Rv2839c,0.013775754178074345
Rv2840c,0.01505025701387824
Rv2841c,0.015327553111816944
Rv2842c,0.013366862282453755
Rv2843,0.016749417489923684
Rv2844,0.0171045181082079
Rv2845c,0.018667287377246582
Rv2846c,0.017757368634400784
Rv2847c,0.012931572621284275
Rv2848c,0.01756853738472434
Rv2849c,0.016247206316761187
Rv2850c,0.017753421539985575
Rv2851c,0.01435715910391889
Rv2852c,0.016763411779771167
Rv2853,0.010131098520575126
Rv2854,0.01627795261105512
Rv2855,0.01836346665893603
Rv2856,0.01812939120212055
Rv2857c,0.01660678604783204
Rv2858c,0.018092945779343787
Rv2859c,0.01626833177964105
Rv2860c,0.01650503147537217
Rv2861c,0.01943129611109223
Rv2862A,0.01133893347019125
Rv2862c,0.020053599803209025
Rv2863,0.014984964510864729
Rv2864c,0.01730328047266553
Rv2865,0.013304307867035533
Rv2866,0.015893986746141155
Rv2867c,0.013926730022292595
Rv2868c,0.013053202711932568
Rv2869c,0.01135481480492527
Rv2870c,0.013139511538756494
Rv2871,0.014352744634232565
Rv2872,0.012930569396088241
Rv2873,0.011502681636534184
Rv2874,0.012828719566282957
Rv2875,0.010687245399408097
Rv2876,0.016239282832627336
Rv2877c,0.013795410837297411
Rv2878c,0.013911079636742534
Rv2881c,0.0159966353700232
Rv2882c,0.018209414808901037
Rv2883c,0.01728297864981669
Rv2884,0.014981361455825876
Rv2885c,0.020659472892806605
Rv2886c,0.018849564408748302
Rv2887,0.011221616229860162
Rv2888c,0.018707513242393337
Rv2889c,0.015554636375507927
Rv2890c,0.016990811176897623
Rv2891,0.010124112166322191
Rv2892c,0.016882926268119065
Rv2893,0.018216611766579006
Rv2894c,0.013609086253082632
Rv2895c,0.019974426782885933
Rv2896c,0.017475020152367
Rv2897c,0.014639243203547385
Rv2899c,0.014050949475754351
Rv2900c,0.017678319721358395
Rv2901c,0.019246033373640642
Rv2902c,0.015843187169591804
Rv2903c,0.016324617957460052
Rv2904c,0.016655612689536012
Rv2905,0.019631134626888178
Rv2906c,0.01652226101016321
Rv2907c,0.014358337625252517
Rv2908c,0.01327422448913182
Rv2909c,0.01736763577187292
Rv2910c,0.01369166887037925
Rv2911,0.01732671630067922
Rv2912c,0.01730908230691904
Rv2913c,0.020198129734902034
Rv2914c,0.018467474325483596
Rv2915c,0.02019571305125654
Rv2916c,0.01918565370620655
Rv2917,0.016431333499373164
Rv2918c,0.019095741095093606
Rv2919c,0.014992571718122348
Rv2920c,0.014974883398482372
Rv2921c,0.01745429523391349
Rv2922A,0.015383455219454613
Rv2922c,0.018262702543985012
Rv2923c,0.015229658202833826
Rv2924c,0.017391006866805055
Rv2925c,0.017525382748977733
Rv2926c,0.016692072206723092
Rv2927c,0.013173658547867338
Rv2928,0.014749225026042635
Rv2929,0.01742971186355497
Rv2930,0.01770699284170535
Rv2931,0.017219237765057252
Rv2932,0.01987105960005689
Rv2933,0.0191477072826382
Rv2934,0.019353193202587535
Rv2935,0.019316210836642565
Rv2936,0.02036196894876761
Rv2937,0.017375835106876018
Rv2938,0.018423404462078966
Rv2939,0.01839149513351619
Rv2940c,0.018529808742978948
Rv2941,0.016820195694466474
Rv2942,0.022081209757920887
Rv2943,0.014571791104656782
Rv2945c,0.02093516855699569
Rv2946c,0.019825171470783682
Rv2947c,0.020012654662478122
Rv2948c,0.02239959837377795
Rv2949c,0.020393809242422428
Rv2950c,0.02034549438367445
Rv2951c,0.01786994253373297
Rv2952,0.017727706884498744
Rv2953,0.019184141851839486
Rv2954c,0.018588148383258167
Rv2955c,0.016693483840084566
Rv2956,0.01572287649782837
Rv2957,0.015227677214989908
Rv2958c,0.019662160584329357
Rv2959c,0.017569498336673553
Rv2960c,0.017264696517409302
Rv2961,0.014866477221919715
Rv2962c,0.01906964076338892
Rv2963,0.013093154472631107
Rv2964,0.014312971090139182
Rv2965c,0.018668085439975165
Rv2966c,0.017103008901637625
Rv2967c,0.016931411466974265
Rv2968c,0.010210891759302851
Rv2969c,0.015159381176545307
Rv2970A,0.011760931444266943
Rv2970c,0.013137291854853624
Rv2971,0.014839276959171267
Rv2972c,0.01308837550435381
Rv2973c,0.019621020171725977
Rv2974c,0.017288060727675796
Rv2975c,0.010451885068635034
Rv2976c,0.020725048502302716
Rv2977c,0.016839309188073512
Rv2978c,0.02044833059732234
Rv2979c,0.020657798651244973
Rv2980,0.016346134949529537
Rv2981c,0.02077725017726721
Rv2982c,0.022364081421138722
Rv2983,0.01274317854993666
Rv2984,0.013932624929551222
Rv2985,0.017738370915830366
Rv2986c,0.020947140237563527
Rv2987c,0.014981842363229253
Rv2988c,0.01665400520848294
Rv2989,0.014382957848749147
Rv2990c,0.014896282973221809
Rv2991,0.01124694518866027
Rv2992c,0.02267897089360043
Rv2993c,0.01769598683265041
Rv2994,0.016670308063553175
Rv2995c,0.017270566932853306
Rv2996c,0.015226848209978744
Rv2997,0.01655008765514956
Rv2998,0.010484245839009797
Rv2999,0.013748697473063586
Rv3000,0.01644150429574301
Rv3001c,0.013611513160034247
Rv3002c,0.017080071576219012
Rv3003c,0.017211163431950435
Rv3004,0.015312311025165141
Rv3005c,0.0145886253364824
Rv3006,0.012700310405117795
Rv3007c,0.019960227605689832
Rv3008,0.0154173148922163
Rv3009c,0.019121931998686423
Rv3010c,0.01359294044281268
Rv3011c,0.01643714903457883
Rv3012c,0.012900104801536591
Rv3013,0.013780654319219425
Rv3014c,0.018372278274441864
Rv3015c,0.018474535106994268
Rv3016,0.013543648737788254
Rv3017c,0.01049739832051146
Rv3018c,0.016825988704092795
Rv3019c,0.007966284528800029
Rv3020c,0.008123141653076118
Rv3022A,0.007020459169334039
Rv3024c,0.017687551840900203
Rv3025c,0.013100627412991837
Rv3026c,0.014253782625841607
Rv3027c,0.015180130658176
Rv3028c,0.018616427438311288
Rv3029c,0.020209380349828193
Rv3030,0.016954885840856963
Rv3031,0.01860495856442866
Rv3032,0.020716936752723562
Rv3032A,0.01757693991136968
Rv3033,0.011616391635722685
Rv3034c,0.01276151065205396
Rv3035,0.020188862975724385
Rv3036c,0.015585404730339175
Rv3037c,0.02037063362955426
Rv3038c,0.018585798253332238
Rv3039c,0.018099865638116032
Rv3040c,0.015544062169802007
Rv3041c,0.015036201431439295
Rv3042c,0.016256542582054837
Rv3043c,0.016006675906406875
Rv3044,0.018005169133283212
Rv3045,0.014413244141713417
Rv3046c,0.017184719065227467
Rv3047c,0.01490839845910335
Rv3048c,0.021253847266675376
Rv3049c,0.021152869471889095
Rv3050c,0.013571910649099628
Rv3051c,0.013572283290575218
Rv3052c,0.014692391553308941
Rv3053c,0.015327674061313787
Rv3054c,0.015295934896039165
Rv3055,0.010435829764578452
Rv3056,0.009428735126121772
Rv3057c,0.0124322547344542
Rv3058c,0.01558440319655512
Rv3059,0.013885702209014432
Rv3060c,0.015785972890001297
Rv3061c,0.017055349005392403
Rv3062,0.018651063356212874
Rv3063,0.013322642721326274
Rv3064c,0.010016780145474294
Rv3065,0.014235090510876043
Rv3066,0.014532777997279018
Rv3067,0.016015128187833304
Rv3068c,0.014566434743555732
Rv3069,0.008360270025841419
Rv3070,0.0070414267388240765
Rv3071,0.011519440894013714
Rv3072c,0.015478993557437934
Rv3073c,0.012077522601696427
Rv3074,0.0197161901275068
Rv3075c,0.018446439808921074
Rv3076,0.01659112762368244
Rv3077,0.01881068768685252
Rv3078,0.018337809292207973
Rv3079c,0.015478315582654074
Rv3080c,0.01935547037518085
Rv3081,0.017844600137091524
Rv3082c,0.01764732346611307
Rv3083,0.01324878973699824
Rv3084,0.012082041947876161
Rv3085,0.012776852736125626
Rv3086,0.016498033411954247
Rv3087,0.01293764284783625
Rv3088,0.013880299143391615
Rv3089,0.013310328855101973
Rv3090,0.014400423642718834
Rv3091,0.017681668409554673
Rv3092c,0.016760255812451955
Rv3093c,0.020215098902737174
Rv3094c,0.018390481906521778
Rv3095,0.01707892410085466
Rv3096,0.01553658882659784
Rv3097c,0.017613253737715863
Rv3098A,0.011206175583630762
Rv3098c,0.018656337226888378
Rv3099c,0.01992315207910419
Rv3100c,0.02081665201816736
Rv3101c,0.016633315081168554
Rv3102c,0.016937286686483432
Rv3103c,0.010287413441228976
Rv3104c,0.014776151713823796
Rv3105c,0.01344860259265444
Rv3106,0.016987809518592453
Rv3107c,0.019043189393306188
Rv3108,0.0085620487282632
Rv3109,0.01430860806652457
Rv3110,0.011957518432274697
Rv3111,0.009705495628968056
Rv3112,0.009907177180854314
Rv3113,0.009987920173955027
Rv3114,0.005468792163764124
Rv3116,0.014451440675292446
Rv3119,0.015740879707838207
Rv3120,0.015674794480327676
Rv3121,0.013997637308060258
Rv3122,0.009917884092650943
Rv3123,0.01871194515495985
Rv3124,0.010752675102422561
Rv3125c,0.01507732542295204
Rv3126c,0.012836369383262759
Rv3127,0.015303319601193983
Rv3130c,0.015826486699627825
Rv3131,0.01355343185192955
Rv3132c,0.019118623386463602
Rv3133c,0.014842647712084808
Rv3134c,0.01260730112167241
Rv3135,0.01434570545401532
Rv3136,0.017138875202970777
Rv3136A,0.016610926575952315
Rv3137,0.015852586032456147
Rv3138,0.01510904934419
Rv3139,0.019299006905492404
Rv3140,0.018603236535009674
Rv3141,0.016019580857983808
Rv3142c,0.011257416487706699
Rv3143,0.01798045772780192
Rv3144c,0.013832235306868026
Rv3145,0.02025355875789574
Rv3146,0.01850015807576653
Rv3147,0.01888842078473462
Rv3148,0.020657396615289078
Rv3149,0.018335769727250244
Rv3150,0.01977149284941216
Rv3151,0.020781823513626462
Rv3152,0.022267099740613437
Rv3153,0.021138250402309364
Rv3154,0.020460926860466706
Rv3155,0.01689530805220106
Rv3156,0.020192889947999667
Rv3157,0.021207474061487822
Rv3158,0.019634899204393083
Rv3159c,0.019030777443824608
Rv3160c,0.016132708006098437
Rv3161c,0.01654023453157467
Rv3162c,0.011560904245572092
Rv3163c,0.013062062387006013
Rv3164c,0.012354307415421373
Rv3165c,0.0122102891093883
Rv3166c,0.01807131997786252
Rv3167c,0.019332360889770587
Rv3168,0.017049122184962854
Rv3169,0.016938576294714947
Rv3170,0.012308067200081079
Rv3171c,0.012740522228148197
Rv3172c,0.012207709521394524
Rv3173c,0.01808329203284465
Rv3174,0.007888904049358868
Rv3175,0.010164046423639035
Rv3176c,0.013937342124224181
Rv3177,0.007893918124914318
Rv3178,0.007188752494943865
Rv3179,0.016085295700609174
Rv3180c,0.009942794118914728
Rv3181c,0.015092225549145152
Rv3182,0.01242508589974739
Rv3183,0.009078912528812518
Rv3188,0.011570299659931435
Rv3189,0.010337384429082651
Rv3190A,0.01976887395455107
Rv3190c,0.01270519040732566
Rv3191c,0.010596482033539592
Rv3192,0.013909705839636318
Rv3193c,0.015292061166833012
Rv3194c,0.017331859493005787
Rv3195,0.013901204063639531
Rv3196,0.009895034195090876
Rv3196A,0.010712456487413197
Rv3197,0.016325737760649026
Rv3197A,0.013995756739171656
Rv3198A,0.016460229015312702
Rv3198c,0.015338683679750399
Rv3199c,0.018751369649699992
Rv3200c,0.017191334527887646
Rv3201c,0.023324875056063378
Rv3202c,0.018277083075443564
Rv3203,0.01938722233083831
Rv3204,0.01884833985810526
Rv3205c,0.013784287767590487
Rv3206c,0.014109578561233687
Rv3207c,0.014849760885651566
Rv3208,0.019504920360422312
Rv3208A,0.018184011482749694
Rv3209,0.01620501361948406
Rv3210c,0.013478138682057288
Rv3211,0.017819486215691543
Rv3212,0.018889811454304465
Rv3213c,0.01820072598387445
Rv3214,0.013977818316768063
Rv3215,0.017338360744887482
Rv3217c,0.015055926088574402
Rv3218,0.018295693986065346
Rv3219,0.01068314262575879
Rv3220c,0.01886505602556257
Rv3221A,0.01460204018766999
Rv3221c,0.014646912487075444
Rv3222c,0.01622188048649108
Rv3223c,0.017556880411848087
Rv3224,0.018912709856685955
Rv3225c,0.012238263492910163
Rv3226c,0.010478175355024065
Rv3227,0.011780146328996615
Rv3228,0.017424795607399894
Rv3229c,0.013959125308659752
Rv3230c,0.014474095002832388
Rv3231c,0.02163423213274807
Rv3232c,0.01779325931743721
Rv3234c,0.01774558479517309
Rv3235,0.01735628383400066
Rv3236c,0.01670936683345795
Rv3237c,0.012733639203161258
Rv3238c,0.015286813280919406
Rv3239c,0.023086243569463448
Rv3240c,0.015527123520050513
Rv3241c,0.011037696279873391
Rv3242c,0.014204071794818668
Rv3243c,0.019622668303347867
Rv3244c,0.019003951498908322
Rv3245c,0.012582556916884015
Rv3246c,0.015166890855188625
Rv3247c,0.012968182313820726
Rv3248c,0.018230267811807217
Rv3249c,0.016026007512623792
Rv3250c,0.013624237473704864
Rv3251c,0.014446943139582561
Rv3252c,0.016453756727282703
Rv3253c,0.018156138307850504
Rv3254,0.014619490950559531
Rv3255c,0.016773551340196223
Rv3256c,0.018236391375814554
Rv3257c,0.01696353566529145
Rv3258c,0.016737787598300618
Rv3259,0.017802971706111583
Rv3260c,0.017289682514502303
Rv3261,0.019095482433669618
Rv3262,0.02230432021731983
Rv3263,0.0189270946355265
Rv3264c,0.019809864894180747
Rv3265c,0.01726383440009001
Rv3266c,0.011339258519490542
Rv3267,0.018130480160249846
Rv3268,0.014396565372915024
Rv3269,0.019969985070857912
Rv3270,0.019564541118651958
Rv3271c,0.017069629385204642
Rv3272,0.01379919583134732
Rv3273,0.017402580304829673
Rv3274c,0.01877962879488368
Rv3275c,0.018661992530886216
Rv3276c,0.018633730184851757
Rv3277,0.015190624130217663
Rv3278c,0.015022337810180232
Rv3279c,0.017496222674356153
Rv3280,0.018941988223773402
Rv3281,0.01770284636077575
Rv3282,0.01964712883590221
Rv3283,0.013723748228292532
Rv3284,0.015075523399524964
Rv3285,0.015010468464649053
Rv3286c,0.013777105595591919
Rv3287c,0.016120728317303528
Rv3288c,0.017821373120248472
Rv3289c,0.01606372177265462
Rv3290c,0.016466811944180627
Rv3291c,0.009575348324464309
Rv3292,0.015559046170137883
Rv3293,0.014056941976281368
Rv3294c,0.010553264757519772
Rv3295,0.01755780490693202
Rv3296,0.02018807666805797
Rv3297,0.019413184991921874
Rv3298c,0.017107656775471776
Rv3299c,0.017989967863382753
Rv3300c,0.019989554879676984
Rv3301c,0.01787627456941598
Rv3302c,0.023378652886422855
Rv3303c,0.018662589217186106
Rv3304,0.01772822701158288
Rv3305c,0.019520310505415205
Rv3306c,0.019161831883295694
Rv3307,0.017569921288807307
Rv3308,0.017669050550359822
Rv3309c,0.01976877828504146
Rv3310,0.016567717205605195
Rv3311,0.017721526317439763
Rv3312A,0.02048952699461229
Rv3312c,0.01914142558740243
Rv3313c,0.017735836111013197
Rv3314c,0.020874262555029666
Rv3315c,0.016556740077320827
Rv3316,0.013833116273854112
Rv3317,0.01528950236035063
Rv3318,0.019204858167827372
Rv3319,0.019837104856869136
Rv3320c,0.018245812273659744
Rv3321c,0.01431665248872788
Rv3322c,0.013967297111439294
Rv3323c,0.013568577550410507
Rv3324c,0.011361512842758364
Rv3327,0.01876075974155892
Rv3328c,0.014104959657739433
Rv3329,0.022520192425353767
Rv3330,0.01598448230172608
Rv3331,0.017183993488661266
Rv3332,0.017834487569536688
Rv3333c,0.0125285356923061
Rv3334,0.017894103925778133
Rv3335c,0.02312142730169497
Rv3336c,0.025024586593904302
Rv3339c,0.017969578774870362
Rv3340,0.010066060217068008
Rv3341,0.01395686614697454
Rv3342,0.013735796608130825
Rv3343c,0.020191477825434713
Rv3344c,0.0047148154277464145
Rv3345c,0.008826263178653584
Rv3346c,0.012812903855189297
Rv3347c,0.016292588262049903
Rv3348,0.010066665856690575
Rv3349c,0.01727621082791882
Rv3350c,0.014461509397425978
Rv3351c,0.016395383977087893
Rv3352c,0.009885312584730318
Rv3353c,0.010945610562569477
Rv3354,0.015816721517553846
Rv3355c,0.013037592674478715
Rv3356c,0.016511979115963426
Rv3357,0.010747701754448691
Rv3358,0.013505819219921077
Rv3359,0.020412217798003836
Rv3360,0.010957312603997191
Rv3361c,0.015950675342830754
Rv3362c,0.016476444289839413
Rv3363c,0.015358307805519935
Rv3364c,0.011853641087422548
Rv3365c,0.01633065078045349
Rv3366,0.01485613693119336
Rv3367,0.014051522798547237
Rv3368c,0.01444078022020397
Rv3369,0.016992022148617964
Rv3370c,0.015013945029390933
Rv3371,0.01653795970328482
Rv3372,0.015941729732031652
Rv3373,0.01643624752690302
Rv3375,0.018767043827635953
Rv3376,0.022696201898865894
Rv3377c,0.014465456527310789
Rv3378c,0.012880039348045923
Rv3379c,0.011977286045782062
Rv3382c,0.018245732419079633
Rv3383c,0.016143348068698788
Rv3384c,0.016456004614480907
Rv3385c,0.016317453802559174
Rv3386,0.013435057734550252
Rv3387,0.008444724040267153
Rv3388,0.010913990183790486
Rv3389c,0.013608636716711132
Rv3390,0.012670357428366696
Rv3391,0.011506630289046011
Rv3392c,0.016623180867900156
Rv3393,0.012985481474312749
Rv3394c,0.014163289445886141
Rv3395A,0.014819508216697516
Rv3395c,0.013859077341470299
Rv3396c,0.015792348762588473
Rv3397c,0.009540334213850607
Rv3398c,0.011560670316215748
Rv3399,0.010657133725816599
Rv3400,0.014683661689408158
Rv3401,0.01960234407106605
Rv3402c,0.013460211882423247
Rv3403c,0.016182993791139445
Rv3404c,0.011738574117049157
Rv3405c,0.020648119656346203
Rv3406,0.01674527855276732
Rv3407,0.015053182159293249
Rv3408,0.015108566427305053
Rv3409c,0.016970948907643665
Rv3410c,0.012250729610934184
Rv3411c,0.016654051581215017
Rv3412,0.014921400915715628
Rv3413c,0.013022340670275964
Rv3414c,0.016147869017553076
Rv3415c,0.015808162056242463
Rv3416,0.014265326881474038
Rv3417c,0.018440593996194132
Rv3418c,0.017396511649596318
Rv3419c,0.020174404704304857
Rv3420c,0.010567374707073912
Rv3421c,0.012848781381492173
Rv3422c,0.021392640569595556
Rv3423c,0.021682602547402757
Rv3424c,0.012160095251446604
Rv3426,0.01466619573902073
Rv3427c,0.01636958727203065
Rv3428c,0.011485354084599305
Rv3429,0.015934883817214675
Rv3430c,0.01579088437239974
Rv3432c,0.020526668117545447
Rv3433c,0.01631807426418928
Rv3434c,0.012674035758439707
Rv3435c,0.018220732665339495
Rv3436c,0.018148370612987765
Rv3437,0.016980108235795346
Rv3438,0.01710282425537716
Rv3439c,0.014898312178565224
Rv3441c,0.014466701782737125
Rv3442c,0.0186116989873724
Rv3443c,0.016863641381049534
Rv3444c,0.014645563921270198
Rv3445c,0.015685291060462347
Rv3446c,0.016255771052272664
Rv3447c,0.0172594865906119
Rv3448,0.016766803588697806
Rv3449,0.017564527976959263
Rv3450c,0.019900588709189194
Rv3451,0.01505620720154728
Rv3452,0.014555831250172775
Rv3455c,0.01528320970637972
Rv3456c,0.014989740653636117
Rv3457c,0.015341304427762041
Rv3458c,0.015646478252574
Rv3459c,0.013792053421487772
Rv3460c,0.014702476851255815
Rv3461c,0.011473948282666253
Rv3462c,0.013947885310637113
Rv3463,0.02054552791263549
Rv3464,0.01620497240345324
Rv3465,0.014155633945920643
Rv3467,0.01032064848214871
Rv3468c,0.015342462831108091
Rv3469c,0.013542407402473271
Rv3470c,0.017462813976336537
Rv3471c,0.015798494220283392
Rv3472,0.017824239286400766
Rv3473c,0.011069815254515893
Rv3477,0.021263602859514053
Rv3478,0.01771501424668017
Rv3479,0.021302072206275002
Rv3480c,0.019616969228052443
Rv3481c,0.015994455543444065
Rv3482c,0.015866713221488606
Rv3483c,0.016284196074903234
Rv3484,0.01791043692396107
Rv3485c,0.01985715442953529
Rv3486,0.008844506334058306
Rv3487c,0.020501779036814854
Rv3488,0.013369713251137836
Rv3489,0.012317776152939058
Rv3490,0.02007088554216381
Rv3491,0.01662541732022282
Rv3492c,0.018876151387069308
Rv3493c,0.02107955513992477
Rv3494c,0.021217643525541983
Rv3495c,0.0176564380870816
Rv3496c,0.0176876505933978
Rv3497c,0.019842273253261107
Rv3498c,0.020075631263817773
Rv3499c,0.01723204256161305
Rv3500c,0.01501081158729304
Rv3501c,0.014881380161223815
Rv3502c,0.018848396919460934
Rv3503c,0.012673253170269553
Rv3504,0.015311445534244846
Rv3505,0.018493818191997087
Rv3506,0.016375210162622115
Rv3507,0.010851229270345953
Rv3508,0.007940818297294861
Rv3509c,0.018084597080685567
Rv3510c,0.014853013779733554
Rv3511,0.010040840803267365
Rv3513c,0.015333773239786434
Rv3514,0.008180724849638627
Rv3515c,0.017726762691892422
Rv3516,0.01396169273216756
Rv3517,0.011273076661409595
Rv3518c,0.0154408719827436
Rv3519,0.016415481327483463
Rv3520c,0.01303093957589459
Rv3521,0.01394383174883396
Rv3522,0.013766800236399855
Rv3523,0.01805659618907995
Rv3524,0.016864482250836452
Rv3525c,0.014161491522801042
Rv3526,0.019371323156719102
Rv3527,0.013373923499603254
Rv3528c,0.014201221579295882
Rv3529c,0.013994683409146478
Rv3530c,0.014705065374582191
Rv3531c,0.015941808400893473
Rv3532,0.018312540703143605
Rv3533c,0.00959294219630335
Rv3534c,0.013898842989493362
Rv3535c,0.013164643775440958
Rv3536c,0.012727020571146577
Rv3537,0.016116018040734332
Rv3538,0.012732464688070069
Rv3539,0.01832052283760894
Rv3540c,0.011809337241996433
Rv3541c,0.011058731391716285
Rv3542c,0.013747934624092075
Rv3543c,0.012626700916502606
Rv3544c,0.017352026975043826
Rv3545c,0.018718725126301086
Rv3546,0.01813734579902992
Rv3547,0.016844462289548008
Rv3548c,0.010928331824704296
Rv3549c,0.016096193731434647
Rv3550,0.016319663257626186
Rv3551,0.0167832952535057
Rv3552,0.017463286054110936
Rv3553,0.016795826172658346
Rv3554,0.017681709141030375
Rv3555c,0.019580528223420463
Rv3556c,0.016988701409339436
Rv3557c,0.016953021499889614
Rv3558,0.014451610367422547
Rv3559c,0.015576184228723053
Rv3560c,0.014409492521951063
Rv3561,0.01838819818790261
Rv3562,0.019480932681652845
Rv3563,0.018167240484960535
Rv3564,0.018345900800044366
Rv3565,0.01740125907323512
Rv3566A,0.01056048096342333
Rv3566c,0.012962480895659604
Rv3567c,0.014464277037675763
Rv3568c,0.015140347255809563
Rv3569c,0.016677521166148453
Rv3570c,0.020459912877799004
Rv3571,0.013961862349325716
Rv3572,0.014335647494675736
Rv3573c,0.017908270369032104
Rv3574,0.014192356321167736
Rv3575c,0.01995745305887019
Rv3576,0.01402956701025509
Rv3577,0.017585048560036388
Rv3578,0.016470886680815672
Rv3579c,0.01595134181681113
Rv3580c,0.015820255159328243
Rv3581c,0.01459524533171624
Rv3582c,0.013799315803842173
Rv3583c,0.017518305291810008
Rv3584,0.015526676730225758
Rv3585,0.017570369116016293
Rv3586,0.019637388727032388
Rv3587c,0.017510410088753318
Rv3588c,0.011572239008723458
Rv3589,0.020649795322000477
Rv3590c,0.008006997624277574
Rv3591c,0.016371525923717774
Rv3592,0.011274962584788845
Rv3593,0.016276724455494256
Rv3594,0.01598781110105209
Rv3595c,0.008904353537971327
Rv3596c,0.017370436445685488
Rv3597c,0.015024620877350757
Rv3598c,0.01633962830743279
Rv3600c,0.014577840558085461
Rv3601c,0.013779336611825021
Rv3602c,0.011672648315500063
Rv3603c,0.012902181363986201
Rv3604c,0.0165356285360639
Rv3605c,0.016665384856269155
Rv3606c,0.018206976767731385
Rv3607c,0.017027882272255664
Rv3608c,0.018863493349396708
Rv3609c,0.017067108609908687
Rv3610c,0.018680822339866017
Rv3612c,0.021745224011960714
Rv3613c,0.02119371625483925
Rv3614c,0.021396752667316794
Rv3615c,0.02112759692120275
Rv3616c,0.020180305557376176
Rv3617,0.0086059483307669
Rv3618,0.015102912293930872
Rv3620c,0.011711316190013593
Rv3621c,0.016208050157104907
Rv3622c,0.013013677303093694
Rv3623,0.013722009376107222
Rv3624c,0.016979841795504505
Rv3625c,0.01680971169241788
Rv3626c,0.016207792581156618
Rv3627c,0.012071127992724003
Rv3628,0.01667230729701795
Rv3629c,0.018856500016691344
Rv3630,0.020869011319611535
Rv3631,0.01794316177261905
Rv3632,0.01927078709662458
Rv3633,0.021620226703341464
Rv3634c,0.022217012040494703
Rv3635,0.020651945799688695
Rv3638,0.010287753748105076
Rv3639c,0.016294303520919897
Rv3640c,0.01223314468209091
Rv3641c,0.014332107584407835
Rv3642c,0.011680450502545653
Rv3644c,0.013164828599825366
Rv3645,0.020290601467443964
Rv3646c,0.0180558456325014
Rv3647c,0.012955927067532253
Rv3648c,0.017394472249247565
Rv3649,0.014685837469858565
Rv3650,0.013269958585195241
Rv3651,0.013016726073591542
Rv3652,0.016789333638521118
Rv3653,0.00516348607304807
Rv3654c,0.00821000177238883
Rv3655c,0.00843440118867626
Rv3656c,0.010779666838655992
Rv3657c,0.012903616036905586
Rv3658c,0.017945281188025755
Rv3659c,0.017407697169868595
Rv3660c,0.01737021898845296
Rv3661,0.012224950828933998
Rv3662c,0.01634563029287483
Rv3663c,0.012936648957858512
Rv3664c,0.0157757679743754
Rv3665c,0.015998741517831556
Rv3666c,0.016834413890898316
Rv3667,0.016102541881339392
Rv3668c,0.021587304841267974
Rv3669,0.018655304007295887
Rv3670,0.020813387212850216
Rv3671c,0.017275302807093752
Rv3672c,0.016096547431790748
Rv3673c,0.01220651577841723
Rv3674c,0.016004383247931044
