Regulator Name,Gene Set Name,Total Genes,Gene Set Size,Regulator Target Set Size,Overlap,Total Genes,odds-ratio,p-value,Adjusted p-value
Rv0827c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,8.0,0.0,1010,0.0,1.0,1.0
Rv0827c,,1010,3.0,8.0,0.0,1010,0.0,1.0,1.0
Rv0827c,Cholesterol degradation,1010,38.0,8.0,0.0,1010,0.0,1.0,1.0
Rv0844c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0844c,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv0880,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Alternate Carbon Metabolism,1010,19.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Arabinogalactan biosynthesis,1010,29.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Arabinogalactan bioynthesis,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Arginine and Proline Metabolism,1010,10.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Beta oxidation of unsaturated fatty acids,1010,67.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Carbon metabolism,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Citric Acid Cycle,1010,32.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Cofactor,1010,1.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Cysteine and methionine metabolism,1010,27.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Degradation/Utilization/Assimilation,1010,7.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Ergothioneine biosynthesis,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Fatty acid biosynthesis,1010,15.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Fatty Acid Metabolism,1010,137.0,4.0,1.0,1010,2.1323529411764706,0.4423450088693492,1.0
Rv0880,Folate Metabolism,1010,13.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Fructose and mannose metabolism,1010,8.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Glycerolipid metabolism,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Glycerophospholipid metabolism,1010,50.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Glycolysis/Gluconeogenesis,1010,54.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Glyoxylate Metabolism,1010,7.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Histidine Metabolism,1010,10.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Inositol phosphate metabolism,1010,5.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Lipid metabolism,1010,11.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Membrane Metabolism,1010,67.0,4.0,1.0,1010,4.747474747474747,0.24041298862018243,1.0
Rv0880,Miscellaneous,1010,6.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Mycobactin biosynthesis,1010,10.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Mycolic Acid Biosynthesis,1010,11.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Mycolic acid pathway,1010,14.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Nicotinate and nicotinamide metabolism,1010,2.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Nucleotide Salvage Pathway,1010,8.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Other Amino Acid Metabolism,1010,20.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Others,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Oxidative Phosphorylation,1010,35.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Pantothenate and CoA Metabolism,1010,18.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Pentose Phosphate Pathway,1010,14.0,4.0,1.0,1010,25.46153846153846,0.054382481428536175,1.0
Rv0880,Peptidoglycan Metabolism,1010,12.0,4.0,1.0,1010,30.151515151515152,0.04675271702347222,1.0
Rv0880,p-HBAD biosynthesis,1010,4.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Phenolic glycolipid biosynthesis,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Polyprenyl Metabolism,1010,15.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Propanoate metabolism,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Propanoate Metabolism,1010,5.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Purine and Pyrimidine Biosynthesis,1010,74.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Pyruvate Metabolism,1010,24.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Redox Metabolism,1010,25.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Riboflavin Metabolism,1010,9.0,4.0,1.0,1010,41.583333333333336,0.03522161636445654,1.0
Rv0880,Spermidine biosynthesis,1010,1.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Starch and sucrose metabolism,1010,10.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Sulfur metabolism,1010,10.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Thiamine Metabolism,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Threonine and Lysine Metabolism,1010,8.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Transport,1010,101.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,tRNA Charging,1010,2.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Unassigned,1010,1.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Urea Cycle,1010,4.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,,1010,3.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0880,Cholesterol degradation,1010,38.0,4.0,0.0,1010,0.0,1.0,1.0
Rv0891c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0891c,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv0894,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0894,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0894,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Purine and Pyrimidine Biosynthesis,1010,74.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Pyruvate Metabolism,1010,24.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Redox Metabolism,1010,25.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Riboflavin Metabolism,1010,9.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Spermidine biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Starch and sucrose metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Sulfur metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Thiamine Metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Threonine and Lysine Metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Transport,1010,101.0,0.0,0.0,1010,,1.0,1.0
Rv0894,tRNA Charging,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0894,"Tyrosine, Tryptophan, and Phenylalanine Metabolism",1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Unassigned,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Urea Cycle,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0894,"Valine, Leucine, and Isoleucine Metabolism",1010,26.0,0.0,0.0,1010,,1.0,1.0
Rv0894,,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0894,Cholesterol degradation,1010,38.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,"Alanine, Aspartate, and Glutamate Metabolism",1010,28.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Alternate Carbon Metabolism,1010,19.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Arabinogalactan biosynthesis,1010,29.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Arabinogalactan bioynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Arginine and Proline Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Beta oxidation of unsaturated fatty acids,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Carbon metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Citric Acid Cycle,1010,32.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Cofactor,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Cofactor and Prosthetic Group Biosynthesis,1010,102.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Cysteine and methionine metabolism,1010,27.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Degradation/Utilization/Assimilation,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Ergothioneine biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Fatty acid biosynthesis,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Fatty Acid Metabolism,1010,137.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Folate Metabolism,1010,13.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Fructose and mannose metabolism,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Glycerolipid metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Glycerophospholipid metabolism,1010,50.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Glycolysis/Gluconeogenesis,1010,54.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Glyoxylate Metabolism,1010,7.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Histidine Metabolism,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Inositol phosphate metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,L-alpha-aminoadipic acid (L-AAA) biosynthesis,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Lipid metabolism,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Lipopolysaccharide Biosynthesis / Recycling,1010,1.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Membrane Metabolism,1010,67.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Miscellaneous,1010,6.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Mycobactin biosynthesis,1010,10.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Mycolic Acid Biosynthesis,1010,11.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Mycolic acid pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Nicotinate and nicotinamide metabolism,1010,2.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Nucleotide Salvage Pathway,1010,8.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Other Amino Acid Metabolism,1010,20.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Others,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Oxidative Phosphorylation,1010,35.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Pantothenate and CoA Metabolism,1010,18.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Pentose Phosphate Pathway,1010,14.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Peptidoglycan Metabolism,1010,12.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,p-HBAD biosynthesis,1010,4.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Phenolic glycolipid biosynthesis,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Polyprenyl Metabolism,1010,15.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Propanoate metabolism,1010,3.0,0.0,0.0,1010,,1.0,1.0
Rv0903c,Propanoate Metabolism,1010,5.0,0.0,0.0,1010,,1.0,1.0
