,2-Oxocarboxylic acid metabolism,ABC transporters,"Alanine, aspartate and glutamate metabolism",Amino sugar and nucleotide sugar metabolism,Aminoacyl-tRNA biosynthesis,Aminobenzoate degradation,Arabinogalactan biosynthesis - Mycobacterium,Arginine and proline metabolism,Arginine biosynthesis,Bacterial secretion system,Base excision repair,Benzoate degradation,Biosynthesis of amino acids,Biosynthesis of cofactors,Biosynthesis of nucleotide sugars,Biosynthesis of secondary metabolites,Biosynthesis of siderophore group nonribosomal peptides,Biosynthesis of unsaturated fatty acids,Biosynthesis of various nucleotide sugars,Biotin metabolism,Butanoate metabolism,C5-Branched dibasic acid metabolism,Caprolactam degradation,Carbon fixation by Calvin cycle,Carbon metabolism,Chloroalkane and chloroalkene degradation,Citrate cycle (TCA cycle),Cobalamin transport and metabolism,"Cutin, suberine and wax biosynthesis",Cyanoamino acid metabolism,Cysteine and methionine metabolism,D-Amino acid metabolism,DNA replication,Degradation of aromatic compounds,Drug metabolism - other enzymes,Ether lipid metabolism,Fatty acid biosynthesis,Fatty acid degradation,Fatty acid metabolism,Folate biosynthesis,Folate transport and metabolism,Fructose and mannose metabolism,Galactose metabolism,Glutathione metabolism,Glycerolipid metabolism,Glycerophospholipid metabolism,"Glycine, serine and threonine metabolism",Glycolysis / Gluconeogenesis,Glyoxylate and dicarboxylate metabolism,Histidine metabolism,Homologous recombination,Inositol phosphate metabolism,Limonene degradation,Lipoarabinomannan (LAM) biosynthesis,Lipoic acid metabolism,Lysine biosynthesis,Lysine degradation,Metabolic pathways,Methane metabolism,Microbial metabolism in diverse environments,Mismatch repair,Monobactam biosynthesis,Mycolic acid biosynthesis,Nicotinate and nicotinamide metabolism,Nitrogen cycle,Nitrogen metabolism,Nucleotide excision repair,Nucleotide metabolism,One carbon pool by folate,Other carbon fixation pathways,Oxidative phosphorylation,Pantothenate and CoA biosynthesis,Pentose and glucuronate interconversions,Pentose phosphate pathway,Peptidoglycan biosynthesis,Peroxisome,Phenylalanine metabolism,"Phenylalanine, tyrosine and tryptophan biosynthesis","Pinene, camphor and geraniol degradation",Polyketide sugar unit biosynthesis,Porphyrin metabolism,Propanoate metabolism,Protein export,Purine metabolism,Pyrimidine metabolism,Pyruvate metabolism,Quorum sensing,RNA degradation,Riboflavin metabolism,Ribosome,Selenocompound metabolism,Starch and sucrose metabolism,Steroid degradation,Streptomycin biosynthesis,Styrene degradation,Sulfur cycle,Sulfur metabolism,Sulfur relay system,Taurine and hypotaurine metabolism,Terpenoid backbone biosynthesis,Thiamine metabolism,Tryptophan metabolism,Tuberculosis,Two-component system,Tyrosine metabolism,Ubiquinone and other terpenoid-quinone biosynthesis,"Valine, leucine and isoleucine biosynthesis","Valine, leucine and isoleucine degradation",Vancomycin resistance,Vitamin B6 metabolism,beta-Alanine metabolism,beta-Lactam resistance
Rv3173c,0.40035165829302055,-0.2674661591670115,0.423567748785347,-0.20827356408013664,0.6547650560225938,0.060054109257139165,0.24661149396307525,0.13603286178395774,0.6220004969442489,-0.48881083735989306,0.48921904166914687,0.1702312788190372,0.3631408203662836,0.2291771714509851,-0.1591121093566535,0.2221511539288727,0.31355245861809034,-0.5117226442339149,-0.1550359732798139,0.39799693470845904,0.016969165693620614,0.4581947758561069,-0.13251503006012022,0.5132352972991137,0.15630492439491062,-0.08165268996444572,0.005735443906746518,0.26802281900302277,-0.04154856089703246,0.26841239945411516,0.32075060041179076,0.2759583432062092,0.24811000537653366,0.0342628505449587,0.5105837903557611,0.17554823266297415,-0.16569325987614597,0.12766863277150053,-0.013654490651613033,-0.19900670833765746,-0.05566028855931138,0.4835519450547156,-0.14934731437643567,-0.16516200663213537,0.035850601287797434,-0.03987329760227354,0.29228960283885347,0.28708257555489985,0.27076593553803757,-0.0823563659637836,0.314695811758157,0.12326895537372051,-0.05013943292071396,0.32356880214436656,0.15378825890617165,0.48836075818451236,0.1445635120928723,0.15164668280625512,0.5390152359020501,0.14070833381442688,0.0442368971913773,0.2684889784726219,0.24631142492894137,0.051280930705806194,-0.4745815114377724,-0.2703892858348585,0.46143487352068846,0.24540361447433973,-0.045677378828863135,-0.022123756418954976,-0.5255724061843173,0.18026662406562816,0.6517589684826144,-0.015425077110171409,0.18982825546275145,0.01433128487185778,0.07922508494918923,0.19401013693876812,0.2986432716320342,-0.31363606823651546,0.18076534966916546,0.05998130737757765,-0.46645863734483417,0.15131916660288536,0.3294637998788217,0.15605720613142104,-0.14095162874724587,0.04195594713150286,-0.39779848287991604,-0.098094787827392,0.6574277289941127,0.03255773826470315,0.3960274037149605,-0.05822315087121388,0.15631143505592443,-0.5079202935917487,0.028303872387469453,-0.13287677729120909,-0.272465228856726,-0.14539455084764943,0.16055456634516385,0.1316182939871548,0.26099027671597846,-0.14236928431601528,0.5407947690369074,0.33621361144625556,0.5035049344945549,0.16513093193333567,0.6118952313517627,0.51494199895206,-0.13247257351932712,0.24281699595175182
Rv3183,0.13253055705874067,-0.1434547504044369,0.1537853653288065,-0.08524441584961609,0.4028348640680567,0.23614531404923533,0.31799905401724304,0.03368042963960691,0.49502895298257277,-0.04543022847784878,0.3085473655342406,-0.30850771970715235,0.10479118991344702,-0.06104112350784824,-0.0322398539652502,0.04066666125762741,-0.06107895671450153,-0.7750740765147441,-0.009131156112128141,0.2719395361564761,-0.26152408001716615,0.17949360742040613,-0.07940881763527058,0.19462340026616376,-0.09850533319842064,0.43913857040792026,-0.1944923105666202,-0.2916781604500968,-0.10677478309476307,0.1584269118507808,0.0908769461318289,-0.47642398566790756,0.1775005476360813,0.03917260617278706,-0.011305321668526852,0.6163285750062609,-0.3163095163224078,-0.08442961865031423,-0.29768627942593073,-0.39570966268935265,-0.3264186436850983,0.18867611956710462,-0.16007331283176116,-0.2704498006521466,0.258463954993306,0.04305250362312468,-0.08466947748148507,0.3140217503356557,0.1483276294306708,-0.24086915069141474,-0.12785641751371918,0.005425827422320506,0.26478204990601684,-0.01053483048966622,-0.31240831416989145,0.08638253702151147,-0.22033792501274746,0.035600969341248234,0.41700857283173354,-0.0038207725989961028,0.08204495703892373,0.0636431971936858,0.4627317732564343,0.33290801247210633,-0.37131500093878006,-0.04044329949266828,-0.07264857049414153,-0.0034391337626695218,0.00040640258115021144,-0.20977318728665817,-0.139249427225355,0.13239576169111134,0.21480524090056524,0.031142076254568857,0.0488486270751225,0.4082704272757429,0.05658809298594403,-0.20320084751745598,-0.28029853701811247,0.24237674150247335,-0.1890901923399268,-0.22702187607484703,-0.13128608916739254,0.11074325089777043,-0.02279732480372204,0.14660120775812419,0.27886296150840395,0.28266061891312344,0.1629285050241548,0.46486120701974354,0.4822848971190318,0.07053817235195095,0.01851896538167741,-0.17236060646624257,0.3551893346742502,-0.3891855360943143,0.027082556026526206,-0.2701644573182791,-0.23667804367983897,-0.31735784372040854,-0.20626086919314304,-0.03179621206652822,0.540621062792478,-0.058872103156199784,0.3218670068486812,0.3380810276839159,0.09910000473944283,-0.24226063550008625,-0.5555627164652936,0.3318966740503635,-0.09491391046173436,0.27222098161527886
Rv3197A,0.38474030470000814,-0.1861895542112083,0.2683491832037106,-0.22842224841450665,0.24180959014915515,-0.1342039193129616,-0.2633017730366183,-0.11356656838199711,0.5293913667549276,-0.19555209212500047,0.12005839876925034,0.046798706577348026,0.23526852252316227,-0.013156827754032319,0.15457659081993652,0.1677391089764346,0.24780760065431187,-0.2583401953031032,0.32018706890807613,-0.030952152799549715,-0.11264314778778009,-0.27311974180941595,-0.08999071034601724,0.01515954499023775,0.07295618484204736,0.28696381888293443,0.2119147287389268,0.2506901985718824,-0.4365016188740469,-0.4765414899303847,0.14301299874304607,-0.20410382508810399,-0.20490795077894108,0.13692921874828112,0.1520830687945106,0.39930439391179057,-0.10295761312197081,0.23080833861962885,0.12440804128380695,-0.20232078389132288,-0.430719118015535,0.2657854415705242,-0.559762593233028,0.027325576271359453,-0.010943458251400973,0.09323496541679685,-0.18752599412095644,0.3788340503384604,0.2851935452224289,0.6572999321210186,-0.24093370265859876,0.4492710903708973,-0.2089726786739261,0.38680372036419136,0.19855949668248032,0.48423289086954574,-0.04657949874103251,0.11258306912031246,0.24870564223819125,0.10996533331221425,-0.2712901545624699,0.699912297161196,-0.27003081601419565,0.38219063211024606,0.4658160257100572,0.03484325170189323,0.36229030646738636,0.1404683570573571,-0.20487967375555782,0.074507906212015,-0.3295227609092495,-0.2764534026568798,-0.4907650048658979,0.09467970927877761,0.2534136817019961,0.06189760897931457,0.18018716683217678,0.08406799162129469,-0.2640979783326155,-0.251753507014028,-0.09473087671400716,0.1694576101234852,-0.0824281485123004,0.08515317269255887,0.20324888975930255,0.26386591802974246,-0.060760520403230545,-0.19439129677801914,0.06599121495794752,-0.6309515469751598,0.6038895087639335,0.05670504411447075,-0.11264196404518187,0.3331469235151659,-0.051840721262208844,0.27148932077519705,0.35981080998769566,0.1238938645978031,-0.0029956059261872503,0.011844323428193193,-0.35695778424876,0.10000914387658935,0.2088388054779634,0.15888893033291074,0.6053259756612082,0.07244923539734266,-0.26330930240905703,-0.017831680058261024,-0.2117036904952474,0.29824168662165274,0.038569421908548035,0.32008947086845724
Rv3208,0.22554974434858638,-0.05429829233049838,0.4027165677909898,-0.13339293994768664,-0.10191603404604815,0.18001190356914204,-0.49291466389375205,0.078413751267079,0.26884586993011117,-0.35108209573754684,0.42391261564625815,0.30431894025565537,0.028429361399748304,0.1064215332848463,-0.27151349990260165,0.20087855395031556,0.5074407013856942,-0.22184647993192796,-0.5545604433988269,-0.03778916282252076,0.44442250188202403,-0.014001315143123416,0.3472478540205584,0.6777744225976936,0.45283703215840515,0.5070175438596491,0.5949175627581875,0.3628713419572616,0.4141359033784457,-0.5843720343153993,-0.09135288279142431,-0.3047158939583291,-0.23834520531560985,0.3158206622960969,0.4972045914858159,0.7199409351889017,0.20935803447726176,0.30867122274021863,0.151421763894793,0.09602797854538861,-0.22421844714378147,0.45385531086994324,-0.2424628323908182,0.2431726427546334,0.3358658007046387,0.28855179040232637,-0.05882192608920109,0.6098291377358335,0.3706963959695334,0.1353441815477715,-0.23630912887381939,0.3400261632844096,0.5338458969863928,-0.29842545477808247,0.39639874241641504,0.40505214892522295,0.5092961209743769,0.18902310537930833,0.5233115843802827,0.3874922187336253,-0.4337153495915368,0.6513222590023533,-0.15122903359312317,0.4471937102381646,-0.44602049452331294,-0.295055993648101,0.3790765558851337,-0.08273330701720605,-0.06842648720766659,0.5356230288887756,0.2678340446184809,-0.2997873814848648,-0.15343482400188063,0.4643717505168695,-0.016888704747169858,0.5016011921402284,0.2540460943140012,-0.1521263233996567,0.09105650878752364,-0.0632569262235812,0.1154770613439231,0.4850821038989755,-0.4044175276722189,0.17297188910804245,0.0889732903629758,0.4776819420305459,0.12077500511319872,-0.3191714143314309,0.23097647533514623,-0.6815580447493128,0.26595384744791284,0.20445166182976798,0.3546917795886167,-0.024155607179185773,0.01177087235022789,0.0788749100288696,0.13358918376405293,0.2105967474351069,-0.09749994541830609,0.13886806338556212,0.45167161778852133,0.37439791172407294,0.33272882383745717,0.09095761534958341,0.5267620556614143,0.08043812038202897,-0.307037131155618,0.28984340705933054,-0.2021444098372096,0.5586002940271463,0.13589667524038573,0.4521444901575627
Rv3219,0.45553638557307174,0.22644494139155946,-0.1206632547194057,-0.12875421012369515,0.2573768650117113,-0.1330708993864315,0.5101578372457084,-0.2795540744513668,0.08170004186600069,0.1872882940396562,0.01414180396111267,-0.07313460194393856,0.30149628647560334,-0.09065281018306373,0.12909420248897108,0.1016734958731299,-0.5564275281293324,-0.3056497473408904,0.436399464661697,-0.5730503581613102,-0.026753975739275626,0.4527887162537933,-0.27238179082850533,0.3385262938340061,0.2125196950243743,-0.46356479926718086,0.34833075144249115,-0.20089742368496638,-0.6071321602596866,0.5875244417236933,0.21810732915624748,0.183739642370509,-0.42629826789325853,0.027362555308817316,-0.3517791903390209,-0.4472904358058464,-0.3721112185884835,-0.2709909659960502,-0.18601707417096913,-0.2753270083736401,-0.19788640000060959,0.09999045759978065,0.005540378608834495,0.20060418041538114,-0.3181568084747668,0.28888174445280135,0.3863790527320255,0.10586019227877547,0.2165847259052523,-0.3029728935107274,-0.4654924882112468,0.05882096464870529,-0.8075715724888729,0.09172570688015672,0.5175910294390043,0.012169245052510158,-0.24062949404123057,0.03480059474235869,0.3348275120804731,-0.029454948833071343,-0.6315105092597295,0.026278582878422052,0.4478807080451605,0.41376022228537146,-0.45753505619362234,-0.08245144837008572,-0.4133701018632088,0.02274203782760853,0.13736899831301702,0.2946289123569871,0.36726706712870805,0.4111288620605874,-0.5326126578345075,-0.1140643087289987,-0.027160045097289642,0.12408991096959127,-0.004624215746566851,0.3316081780137439,-0.06399420218360097,0.6264792346104396,-0.3506053080282912,0.08530380153202499,0.19160094214057416,-0.025887567387987254,0.09932737667908903,0.24800127232523897,0.1407824920601925,0.15880582037129953,-0.2765716260580438,0.3920551980050136,-0.0824993905395201,0.18936727899028205,-0.4125378864926564,0.42004455267897245,0.10792399313869167,-0.2385414809050877,0.46216258424829143,0.048771521247817806,-0.007481988570613357,-0.252480862162039,-0.5695333172183957,-0.10963680471895357,0.5408256973342745,-0.10556402223915567,0.29003117634866543,0.11517128050029257,0.4162858350409493,-0.11090009523713536,-0.1471993084517268,0.40067877727034845,-0.472038127399823,0.39526387074626834
Rv3223c,0.33096601787559177,0.19130151856065625,0.14488992358377556,-0.3781677020343874,-0.5464685173950539,-0.13872225169621305,-0.7393369324768426,-0.4314838374617115,-0.07933813141619317,0.3860091632205517,0.11236228125690778,0.33110708718737847,-0.14213045474363475,-0.07622928685027996,-0.18119615100288855,0.0759081632793325,-0.4405729664042026,-0.1457226813176915,-0.052709625777072,-0.3871073919432772,0.4178431159650873,-0.3599588657253338,0.46689105791956165,0.25155370715836,0.33568171728187324,0.18826480427008946,0.5191073957543204,-0.5231643911585012,0.538364573645186,-0.340063784077851,-0.1349134042301387,-0.1988236242820821,-0.5612741521683334,0.17208500279547478,-0.061713084911218796,-0.8622106212059661,-0.03852047854084539,0.4249142847957197,0.13689143426839645,0.10874554605750783,-0.08776545943576475,-0.032484055820807795,-0.14125025743898367,0.3556188571801627,0.40841434295300705,-0.18291875318595152,-0.09772784797570372,0.4876804009537135,0.2548904926837925,-0.24455380321683967,-0.6664426127917603,-0.748204343891088,0.3247073729883041,-0.3986408841805255,0.6157782135735659,0.006481836697715071,0.35119022613367484,-0.007229439894916118,-0.04536236815629166,0.23025895652347791,-0.6177266497853129,0.18088421665897492,-0.4454865790627276,-0.05980689504149472,0.5155310621242485,0.30387491966412256,0.0473756869028831,-0.2517783841852863,-0.19043280824825154,0.4850062076210487,0.4709305620894461,-0.16703567283919474,-0.6243919631380703,0.2276293069308148,-0.7177375204091897,-0.10872457031095864,-0.042787964162243536,-0.4025234126719348,0.1711723988225552,0.5477793531727486,0.06751319141035242,0.5377146716961344,0.37136595898824265,-0.12315557801983507,-0.37782496414981515,0.39456209098944894,-0.04124341789073721,-0.0775788509586409,0.5127448574360806,-0.5002155692951872,0.45421224284734485,0.22619427529758862,-0.06435592112986221,0.5919832592839327,-0.6103180565990484,0.31536373860195377,0.36434301188669377,0.4827979853895383,0.453772720150682,0.13432442627051705,0.11687985954351642,0.1690288271909478,0.32752832894553624,0.2473444570028842,0.2549850429828042,0.07643461346569619,-0.36065398181617525,0.3441371114857577,-0.5215345545246621,0.1259704482844979,0.33503450254884243,-0.08170955959598292
Rv3246c,-0.2056466301217183,0.18068267826994372,-0.24392442028824174,-0.06371945789502975,-0.4138996428827329,-0.09210449770842921,-0.2537464067819678,-0.18445836216714917,-0.2378593132305325,-0.13660873000197513,-0.1413342100869701,-0.4797240243565237,-0.40823731804616104,-0.2841425961803466,-0.16123963762587717,-0.21954330383519752,0.3349452796471017,-0.35571142284569135,-0.4125041234153092,-0.4553953595041187,0.009999512234961677,-0.2215185744496213,-0.5398773737952095,0.03091171571276949,0.1383123461263521,0.2138867995574657,0.4663495674927383,-0.4407674172573689,0.1796170384260622,-0.6548096192384769,-0.40286985165239125,-0.7014249087940015,-0.3131058703738398,0.005015045135406265,-0.06429714890102092,0.506935365235619,0.3987902767332984,-0.2831798463668526,-0.21440675795260375,-0.13121947127432904,-0.42674546111332146,-0.16496908267321747,0.3685700968832493,-0.1612231856195175,0.33396504661187343,0.1965807970308308,-0.22194060690095188,0.46643136073104363,-0.10839482272671688,-0.4282742654835917,-0.3115408095104882,-0.14089611042702258,0.1623223875314735,-0.5420077430163398,0.007013442904019146,-0.5525294558420891,-0.3049329762357932,-0.23150671590948083,0.02915157061085183,-0.0029988182686358777,-0.4794250026643726,0.3683979938679136,0.31002902990040954,-0.0831764753639167,0.23600224737190395,0.1559556639337299,-0.6643831785421529,-0.27536063137237765,-0.1321152672785529,0.2898649267687156,0.421324834191364,-0.4114146894485384,0.5598840026120477,-0.1401577739197734,-0.4500961656267835,0.3291328564867124,-0.24422215583970225,-0.575819782363292,-0.424822701789188,-0.17078213556136718,-0.38656568415243836,0.007292587616557322,-0.2205748981412612,-0.36547091710764135,-0.0683329254445588,0.1367827774586119,0.19764395026715792,0.011583469898724996,-0.012223262013160374,-0.044708312573636985,-0.1022037819622463,-0.2899901297388451,0.0864660230365138,-0.16565767643979448,0.03650229290372681,-0.15851661767682063,-0.3312150486533346,-0.038091793693494,-0.6256937719940484,-0.44100705087929737,-0.20368246888318783,-0.2837443738645857,0.5642360827710312,-0.10680089943212218,0.08187904965887369,-0.09103103750592534,-0.5708011078925843,-0.24654498215048054,-0.7243519732420688,-0.2783050772162048,-0.4185530531069259,0.15322897094933313
Rv3249c,-0.22730628039363,0.02804569903135795,-0.3021172445626316,0.27377724104190093,-0.0034309289371531326,-0.20556840286677386,0.28566441223668865,-0.43437487347210546,-0.0996084968326666,0.2840464108982899,0.23506309675582204,0.004430942503199198,-0.1825536110959668,-0.23361579295689622,0.21287895421219533,-0.11674411713433125,0.04211870906838161,0.3957380659011102,0.2487487656830049,0.1573369820552104,0.12600959973309794,-0.2150759131193487,-0.039257258833348074,0.03463718144522729,-0.03646713601409829,0.10605473494611234,0.2448317782118059,-0.12387834370525774,-0.21711092922864073,-0.4460051108154766,-0.2807762926646503,-0.6949819880670944,-0.14159155841444304,0.24502514119027213,0.2865375357790354,-0.10288561898867699,0.29614915834307176,-0.032523535390713454,0.2708146025622742,-0.3323331955570659,-0.39931650994077583,0.2922796297137245,0.22789364076164237,-0.31903551358855015,-0.04577494518869596,0.21739914700543989,-0.038324780333123976,-0.11044991817585048,-0.07229748473687997,-0.26557459874030154,-0.2053788613640542,-0.09771293812912069,0.5075491981708296,-0.3067575842602445,-0.5337935514374347,-0.2478854988862704,-0.007600102156610611,-0.07955610105349287,-0.11720254791168747,-0.012816439440047206,0.04115246476291806,-0.21970908291706942,0.5590556126869622,-0.178219888284648,0.0673847695390781,-0.11899106341186994,0.0635823161197499,-0.10911013027514416,-0.3534099882001742,0.07451903114209038,0.4314958446482457,-0.09484236542287061,0.6895563919609619,-0.2724912371871748,-0.05941165549977728,-0.1565046692949969,-0.2239415107228095,0.14610664992175393,0.2264163161178923,-0.13977955911823653,-0.2828648175769356,-0.0694953889521357,0.1851968860489548,-0.15900359750707166,-0.19300331899192136,0.13137723912140714,-0.06164578417955316,-0.013575320798155988,-0.45111104840792315,0.3489358492868472,0.13398520315403167,-0.40300395724658955,0.4518739448012641,0.1387833602098647,-0.6665537566955766,-0.06124824688718533,-0.538584221762634,-0.4772228966218225,-0.02004510147832622,0.211956818388029,0.24300518329091603,-0.05348728073412934,0.5896284245282372,-0.016118741542604564,-0.5606492626114533,0.020803946247369254,-0.4515633531142541,-0.02088442164993215,-0.5502226301095904,-0.5253568364699014,0.2770558783139356,-0.06969165204311853
Rv3260c,-0.09012883011950037,-0.07072899468410593,0.09649437187233162,-0.08124118589569812,-0.24601797315399476,-0.009235757806018041,0.15877993053488904,-0.09625056851586852,-0.015377795034086289,-0.018524547797785368,-0.17481617800913862,-0.19257755394371673,-0.30188119061431834,0.006512919662349681,-0.06187246556553894,-0.10345390462134252,0.031172472919376193,-0.07039078156312628,-0.2983611737070844,-0.35439589809073796,-0.1447321032976941,-0.5928301646666685,-0.23939682717190486,-0.337744546741908,0.008122621316869583,0.4203432218852578,0.09921382614834995,0.3534168143001408,0.013909741400954079,-0.33160894995191054,-0.18138565225291903,-0.5822530458344292,-0.2884301595316857,-0.013499076393489906,-0.20677737311759736,0.8267584954583943,-0.16577988000808414,-0.13820052139724265,-0.21420529069226713,0.3551543933810063,0.3125205136338189,0.0820245289375292,-0.2419196834587123,0.02099292724297941,0.18773065303517555,0.17479868208640048,-0.25103417912540316,0.15019808972262985,-0.029586338971420767,-0.01132262757828989,0.05313749261882256,0.6370022431185371,-0.08990733784122212,-0.16588366595728454,0.40718047168545224,-0.21237142284768362,-0.1363961525881321,-0.10643040973631973,-0.1670100107864485,-0.11431358061903674,-0.030620980679890386,0.36988717642584257,-0.2850857363602912,0.00869362434838225,-0.6573585925153588,-0.22357553121328838,0.18146083403931584,-0.017018206677049147,0.046124771001016335,0.09543622773392048,-0.315560821375881,-0.49528877452089776,0.02552820050783039,0.07506543579081498,-0.042369467145319695,-0.17267709418371072,0.13930121851312244,-0.3867487287337087,-0.36348293729655823,-0.10724411595314803,-0.10147390796860128,0.2758984296418135,-0.1207574308597931,0.07018406629229906,0.17019592075043244,0.11464797107155172,0.10323642162229296,-0.09175049790184492,0.02295497455868853,-0.5917274917916042,0.21248440548666286,-0.23908800659418417,-0.3306947487829579,-0.05796524594881686,0.04973984080500887,0.10859425641619183,-0.22559215866892024,0.4587080181126971,-0.29134044751375526,-0.07921461960825846,0.21114581824283718,-0.05994345233473969,0.0012871316916812092,0.04903116649082273,0.13496022341217195,-0.05753268101066822,-0.6823345067495435,0.031530193464964856,-0.5873435490580738,0.38092255597203695,-0.12421580928481807,-0.6054985523530884
Rv3286c,0.005109673315836727,0.015022677726730493,-0.11032164262455899,-0.5079333201168794,-0.5745752393801924,-0.10264702754189653,-0.5164785408824176,0.03004343963715872,0.1429828568541912,-0.2432228915662651,-0.4828094762580514,0.22609634933977713,-0.3205541706443883,-0.1864216396572273,-0.5732284337815312,-0.12457432531523446,0.5961499804591468,-0.38727454909819636,-0.669484955271668,-0.5201279962071949,0.13673340116494798,-0.43024225002700556,-0.38706053534756746,0.003647206878102882,0.0450374617646562,0.3300454400095194,0.26217720054054244,0.03240655667542036,0.49136512050443737,-0.6775721535649362,-0.366168627961256,-0.3614192026555954,-0.46898246544243016,0.4146968419292113,-0.15236684515595755,0.23315802654645634,-0.0841299614373002,0.10208575438874185,-0.1371675792018616,0.29619949017404523,-0.3814438908359984,-0.40954584335846345,-0.42394156748667366,-0.009599384739566535,0.38053583494017795,0.1957281554935063,-0.42162560856702763,-0.00012942085727485342,-0.18993994279374385,0.22535389361241517,-0.46299710786157766,0.0537746889958976,0.3763286571171682,-0.30598299171288057,0.3700596247745806,-0.15067151395969408,-0.07823141537587752,-0.12864379422410133,-0.08489495109591566,0.0038972188932426266,-0.5790285390273786,0.4795294293248187,-0.4366094101573618,-0.22324825736465814,0.6885759489856573,0.08547731600804331,-0.5931853662072661,-0.14703716189138116,-0.18887473959943746,0.06677177532141154,-0.07968850881914735,-0.3137818691095781,-0.43679572987408677,0.48157640053829714,0.020284927441575007,-0.049661399548532714,0.18112379753341057,-0.5573241903412605,-0.13475820025808294,-0.4878624884268965,-0.17064295914261193,-0.18407701385705588,-0.2478926167411144,-0.1860236255264948,-0.15444275630527107,0.037698822561831685,-0.2939853750182791,-0.24335173105870544,-0.18751342305902569,-0.44565579213254747,0.18641586803006782,-0.03531418295484501,0.1199681153431234,-0.1848895709576231,-0.5475892077210026,0.36454828207427514,0.18250164704577054,0.34689358184903607,0.014970411821660506,-0.0302726574803783,-0.169760287278342,-0.2976735165580178,0.07905356874261671,0.11486166773156126,-0.0206963030956569,-0.11486994951978999,-0.42577589610947936,0.017336059101234147,-0.013342787167722414,-0.7300418986461058,0.06871258546630951,-0.48381571300670634
Rv3291c,0.036354230630205736,-0.046882207846829727,0.16431902154455824,-0.09606013233708305,0.06707430637402884,0.19816915249352524,-0.217365536350128,0.3831000726084789,0.41734791778302166,-0.49859295602678977,0.18237382476852765,0.02404116247531002,-0.03804544618637773,0.06252166547154259,-0.14061318746882268,0.11770505998288894,0.5379756353297415,-0.37092018683035355,-0.2741021490868903,-0.02121941344605116,0.22259947375512285,-0.4736295541319917,-0.1598662290677576,0.3440385369087614,0.25436796005171575,0.7081266301679061,0.3653431933527792,0.16937327261890758,0.3290953601189707,-0.1602592605290068,-0.1427171915177027,-0.5986681346337004,-0.28787607453656144,0.13219270116502588,-0.1451866485188536,0.6400271275513398,0.13476710344203127,0.16125123095638072,0.11024039012100065,0.21564787706944039,-0.30393385116512156,0.3620501426210732,-0.19253852611724204,0.16808688694845986,0.2985798535081563,0.12423034795484778,-0.0022099905286260824,0.42965040693116946,0.24403537049181934,-0.09746725031657477,-0.17997090964268292,0.21524955005932106,0.783215068616915,-0.37606361121103904,-0.3002977609695783,0.2949425712603244,0.31835028460704756,0.10399931554225744,0.444188450449152,0.27021081644607436,-0.34926748944827135,0.40836323959985665,0.2528047049203753,0.2088004103913671,-0.5252960192497248,-0.21100512552452638,-0.14372340446651394,-0.25086752810611074,-0.33485482906988867,0.2825066574740984,0.27682213725627364,-0.26568767322674836,0.6028122819864582,0.29470703667718867,-0.14195714685275607,0.03324533345357367,0.21107072708318472,-0.25889957060847857,-0.23360012794957344,0.424196147662925,0.15802286825263817,0.09803080395303987,-0.5580542469495968,-0.19121517047669268,-0.05396769738871354,0.3044714372484599,-0.11250685959069606,-0.4137694420472797,0.2262597896458684,-0.29858262278557113,0.0624160875787485,0.12676415448068984,0.34879877388646807,0.010012268980957029,0.4373329346765002,-0.5110834449234586,-0.506572227043626,0.049655308228611555,-0.532125089710584,-0.043160881571319754,0.17080749079651225,0.3228781658123349,0.25278093779747357,0.12827632261191235,0.357290055894252,0.019728500897225276,-0.380950189152253,0.12635099921299303,-0.22715405293149382,0.030319404449872633,-0.13877207474285777,0.14608044247223678
