Regulator Name,Gene Set Name,KEGG Pathway Description,Total Genes,Gene Set Size,Regulator Target Set Size,Overlap,Total Genes,odds-ratio,p-value,Adjusted p-value
Rv0020c,mtu01200,Carbon metabolism,1171,96.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01210,2-Oxocarboxylic acid metabolism,1171,35.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01212,Fatty acid metabolism,1171,35.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01220,Degradation of aromatic compounds,1171,10.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01230,Biosynthesis of amino acids,1171,111.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01232,Nucleotide metabolism,1171,37.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01240,Biosynthesis of cofactors,1171,131.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01250,Biosynthesis of nucleotide sugars,1171,32.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01310,Nitrogen cycle,1171,6.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01320,Sulfur cycle,1171,5.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01501,beta-Lactam resistance,1171,9.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01502,Vancomycin resistance,1171,6.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu01503,Cationic antimicrobial peptide (CAMP) resistance,1171,4.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu02010,ABC transporters,1171,84.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu02020,Two-component system,1171,61.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu02024,Quorum sensing,1171,24.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03008,Ribosome biogenesis in eukaryotes,1171,2.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03010,Ribosome,1171,61.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03018,RNA degradation,1171,12.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03020,RNA polymerase,1171,4.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03030,DNA replication,1171,15.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03050,Proteasome,1171,3.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03060,Protein export,1171,18.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03070,Bacterial secretion system,1171,14.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03250,Viral life cycle - HIV-1,1171,1.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03410,Base excision repair,1171,15.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03420,Nucleotide excision repair,1171,10.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03430,Mismatch repair,1171,15.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03440,Homologous recombination,1171,22.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu03450,Non-homologous end-joining,1171,2.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu04122,Sulfur relay system,1171,22.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu04141,Protein processing in endoplasmic reticulum,1171,2.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu04146,Peroxisome,1171,11.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu04156,Integrated stress response (ISR) signaling pathway,1171,7.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu04980,Cobalamin transport and metabolism,1171,5.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu04981,Folate transport and metabolism,1171,7.0,0.0,0.0,1171,,1.0,1.0
Rv0020c,mtu05152,Tuberculosis,1171,34.0,0.0,0.0,1171,,1.0,1.0
Rv0022c,mtu00010,Glycolysis / Gluconeogenesis,1171,31.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00020,Citrate cycle (TCA cycle),1171,29.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00030,Pentose phosphate pathway,1171,19.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00040,Pentose and glucuronate interconversions,1171,5.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00051,Fructose and mannose metabolism,1171,15.0,105.0,1.0,1171,0.7225274725274725,0.757821627260846,1.0
Rv0022c,mtu00052,Galactose metabolism,1171,10.0,105.0,1.0,1171,1.1292735042735043,0.6106413564059292,1.0
Rv0022c,mtu00053,Ascorbate and aldarate metabolism,1171,4.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00061,Fatty acid biosynthesis,1171,13.0,105.0,2.0,1171,1.8623124448367168,0.32775369848225794,1.0
Rv0022c,mtu00071,Fatty acid degradation,1171,33.0,105.0,4.0,1171,1.416182997610106,0.342522374112331,1.0
Rv0022c,mtu00073,"Cutin, suberine and wax biosynthesis",1171,15.0,105.0,2.0,1171,1.5728155339805825,0.39524469088806324,1.0
Rv0022c,mtu00074,Mycolic acid biosynthesis,1171,36.0,105.0,4.0,1171,1.2797029702970297,0.4064865690344631,1.0
Rv0022c,mtu00100,Steroid biosynthesis,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00121,Secondary bile acid biosynthesis,1171,1.0,105.0,1.0,1171,inf,0.089666951323655,1.0
Rv0022c,mtu00130,Ubiquinone and other terpenoid-quinone biosynthesis,1171,9.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00190,Oxidative phosphorylation,1171,49.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00220,Arginine biosynthesis,1171,23.0,105.0,1.0,1171,0.4562937062937063,0.8872182856590598,1.0
Rv0022c,mtu00230,Purine metabolism,1171,51.0,105.0,4.0,1171,0.858647566884348,0.6876997864721326,1.0
Rv0022c,mtu00240,Pyrimidine metabolism,1171,27.0,105.0,2.0,1171,0.8085436893203883,0.7138341896022906,1.0
Rv0022c,mtu00250,"Alanine, aspartate and glutamate metabolism",1171,27.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00260,"Glycine, serine and threonine metabolism",1171,25.0,105.0,3.0,1171,1.3957219251336899,0.39181824410282373,1.0
Rv0022c,mtu00261,Monobactam biosynthesis,1171,7.0,105.0,1.0,1171,1.6987179487179487,0.4828315434422142,1.0
Rv0022c,mtu00270,Cysteine and methionine metabolism,1171,35.0,105.0,5.0,1171,1.7266666666666666,0.19848046656372395,1.0
Rv0022c,mtu00280,"Valine, leucine and isoleucine degradation",1171,43.0,105.0,2.0,1171,0.4854368932038835,0.9119163642274459,1.0
Rv0022c,mtu00290,"Valine, leucine and isoleucine biosynthesis",1171,13.0,105.0,2.0,1171,1.8623124448367168,0.32775369848225794,1.0
Rv0022c,mtu00300,Lysine biosynthesis,1171,13.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00310,Lysine degradation,1171,22.0,105.0,2.0,1171,1.0155339805825243,0.6014943750533293,1.0
Rv0022c,mtu00311,Penicillin and cephalosporin biosynthesis,1171,2.0,105.0,1.0,1171,10.240384615384615,0.1713635069740962,1.0
Rv0022c,mtu00330,Arginine and proline metabolism,1171,18.0,105.0,2.0,1171,1.2742718446601942,0.4902217163382962,1.0
Rv0022c,mtu00332,Carbapenem biosynthesis,1171,2.0,105.0,1.0,1171,10.240384615384615,0.1713635069740962,1.0
Rv0022c,mtu00340,Histidine metabolism,1171,21.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00350,Tyrosine metabolism,1171,10.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00360,Phenylalanine metabolism,1171,21.0,105.0,2.0,1171,1.0700051098620338,0.5754537034970004,1.0
Rv0022c,mtu00361,Chlorocyclohexane and chlorobenzene degradation,1171,4.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00362,Benzoate degradation,1171,24.0,105.0,2.0,1171,0.9214474845542807,0.6499640695150087,1.0
Rv0022c,mtu00364,Fluorobenzoate degradation,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00380,Tryptophan metabolism,1171,24.0,105.0,2.0,1171,0.9214474845542807,0.6499640695150087,1.0
Rv0022c,mtu00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",1171,19.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00401,Novobiocin biosynthesis,1171,4.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00410,beta-Alanine metabolism,1171,13.0,105.0,2.0,1171,1.8623124448367168,0.32775369848225794,1.0
Rv0022c,mtu00430,Taurine and hypotaurine metabolism,1171,7.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00450,Selenocompound metabolism,1171,11.0,105.0,1.0,1171,1.0153846153846153,0.6458546704260648,1.0
Rv0022c,mtu00460,Cyanoamino acid metabolism,1171,6.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00470,D-Amino acid metabolism,1171,8.0,105.0,1.0,1171,1.4546703296703296,0.5294833372038702,1.0
Rv0022c,mtu00480,Glutathione metabolism,1171,14.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00500,Starch and sucrose metabolism,1171,23.0,105.0,5.0,1171,2.911111111111111,0.04796582461952735,0.7546305703728378
Rv0022c,mtu00514,Other types of O-glycan biosynthesis,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00515,Mannose type O-glycan biosynthesis,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00520,Amino sugar and nucleotide sugar metabolism,1171,23.0,105.0,3.0,1171,1.5382352941176471,0.3407250391724621,1.0
Rv0022c,mtu00521,Streptomycin biosynthesis,1171,10.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00523,Polyketide sugar unit biosynthesis,1171,6.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00525,Acarbose and validamycin biosynthesis,1171,3.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00541,Biosynthesis of various nucleotide sugars,1171,15.0,105.0,4.0,1171,3.7983798379837985,0.03842375291952422,0.7053294955209408
Rv0022c,mtu00542,O-Antigen repeat unit biosynthesis,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00543,Exopolysaccharide biosynthesis,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00550,Peptidoglycan biosynthesis,1171,19.0,105.0,3.0,1171,1.9301470588235294,0.2388788829437409,1.0
Rv0022c,mtu00552,Teichoic acid biosynthesis,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00561,Glycerolipid metabolism,1171,30.0,105.0,5.0,1171,2.082,0.12354658070109723,1.0
Rv0022c,mtu00562,Inositol phosphate metabolism,1171,10.0,105.0,4.0,1171,6.996699669966997,0.008396782553791669,0.40024663506406954
Rv0022c,mtu00564,Glycerophospholipid metabolism,1171,19.0,105.0,5.0,1171,3.757142857142857,0.022108794741533343,0.6323115296078536
Rv0022c,mtu00565,Ether lipid metabolism,1171,5.0,105.0,4.0,1171,42.17821782178218,0.00028540979316467774,0.025382777198192905
Rv0022c,mtu00571,Lipoarabinomannan (LAM) biosynthesis,1171,13.0,105.0,1.0,1171,0.844551282051282,0.7070906978918147,1.0
Rv0022c,mtu00572,Arabinogalactan biosynthesis - Mycobacterium,1171,15.0,105.0,1.0,1171,0.7225274725274725,0.757821627260846,1.0
Rv0022c,mtu00592,alpha-Linolenic acid metabolism,1171,3.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00600,Sphingolipid metabolism,1171,2.0,105.0,1.0,1171,10.240384615384615,0.1713635069740962,1.0
Rv0022c,mtu00620,Pyruvate metabolism,1171,43.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00621,Dioxin degradation,1171,4.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00622,Xylene degradation,1171,4.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00623,Toluene degradation,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00625,Chloroalkane and chloroalkene degradation,1171,8.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00626,Naphthalene degradation,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00627,Aminobenzoate degradation,1171,13.0,105.0,3.0,1171,3.1058823529411765,0.10338754906845352,1.0
Rv0022c,mtu00630,Glyoxylate and dicarboxylate metabolism,1171,39.0,105.0,1.0,1171,0.2601214574898785,0.9759506349464225,1.0
Rv0022c,mtu00640,Propanoate metabolism,1171,30.0,105.0,2.0,1171,0.7198335644937587,0.7677493805863413,1.0
Rv0022c,mtu00643,Styrene degradation,1171,5.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00650,Butanoate metabolism,1171,37.0,105.0,2.0,1171,0.5719833564493758,0.860612320798122,1.0
Rv0022c,mtu00660,C5-Branched dibasic acid metabolism,1171,9.0,105.0,2.0,1171,2.9375866851595007,0.1896432712118245,1.0
Rv0022c,mtu00670,One carbon pool by folate,1171,19.0,105.0,1.0,1171,0.5598290598290598,0.8346176311511101,1.0
Rv0022c,mtu00680,Methane metabolism,1171,21.0,105.0,1.0,1171,0.5028846153846154,0.863403437052557,1.0
Rv0022c,mtu00710,Carbon fixation by Calvin cycle,1171,11.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00720,Other carbon fixation pathways,1171,36.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00730,Thiamine metabolism,1171,11.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00740,Riboflavin metabolism,1171,7.0,105.0,1.0,1171,1.6987179487179487,0.4828315434422142,1.0
Rv0022c,mtu00750,Vitamin B6 metabolism,1171,5.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00760,Nicotinate and nicotinamide metabolism,1171,20.0,105.0,2.0,1171,1.1305285868392665,0.5482132684310271,1.0
Rv0022c,mtu00770,Pantothenate and CoA biosynthesis,1171,23.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00780,Biotin metabolism,1171,9.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00785,Lipoic acid metabolism,1171,12.0,105.0,1.0,1171,0.9222027972027972,0.6779109287064641,1.0
Rv0022c,mtu00790,Folate biosynthesis,1171,27.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00860,Porphyrin metabolism,1171,36.0,105.0,4.0,1171,1.2797029702970297,0.4064865690344631,1.0
Rv0022c,mtu00900,Terpenoid backbone biosynthesis,1171,23.0,105.0,1.0,1171,0.4562937062937063,0.8872182856590598,1.0
Rv0022c,mtu00903,Limonene degradation,1171,5.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00906,Carotenoid biosynthesis,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00907,"Pinene, camphor and geraniol degradation",1171,9.0,105.0,2.0,1171,2.9375866851595007,0.1896432712118245,1.0
Rv0022c,mtu00910,Nitrogen metabolism,1171,22.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00920,Sulfur metabolism,1171,21.0,105.0,3.0,1171,1.7124183006535947,0.28942913530428,1.0
Rv0022c,mtu00930,Caprolactam degradation,1171,6.0,105.0,3.0,1171,10.42156862745098,0.011472110561883417,0.41012795258733215
Rv0022c,mtu00946,Degradation of flavonoids,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00970,Aminoacyl-tRNA biosynthesis,1171,69.0,105.0,2.0,1171,0.2895232574989132,0.9897104091266706,1.0
Rv0022c,mtu00983,Drug metabolism - other enzymes,1171,11.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu00984,Steroid degradation,1171,41.0,105.0,1.0,1171,0.2466346153846154,0.9802069652425504,1.0
Rv0022c,mtu00999,Biosynthesis of various plant secondary metabolites,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu01040,Biosynthesis of unsaturated fatty acids,1171,6.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu01053,Biosynthesis of siderophore group nonribosomal peptides,1171,10.0,105.0,3.0,1171,4.449579831932773,0.0527713685575411,0.7546305703728378
Rv0022c,mtu01100,Metabolic pathways,1171,698.0,105.0,58.0,1171,0.8214095744680852,0.8554191766924775,1.0
Rv0022c,mtu01110,Biosynthesis of secondary metabolites,1171,374.0,105.0,29.0,1171,0.7974446987032799,0.8659568377727271,1.0
Rv0022c,mtu01120,Microbial metabolism in diverse environments,1171,235.0,105.0,8.0,1171,0.30482764884872154,0.9999328906969577,1.0
Rv0022c,mtu01200,Carbon metabolism,1171,96.0,105.0,2.0,1171,0.20078496178475522,0.99908235823537,1.0
Rv0022c,mtu01210,2-Oxocarboxylic acid metabolism,1171,35.0,105.0,3.0,1171,0.9503676470588235,0.6220760447606395,1.0
Rv0022c,mtu01212,Fatty acid metabolism,1171,35.0,105.0,4.0,1171,1.3222612583839028,0.3852195221059624,1.0
Rv0022c,mtu01220,Degradation of aromatic compounds,1171,10.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu01230,Biosynthesis of amino acids,1171,111.0,105.0,6.0,1171,0.5546897546897547,0.9482931514591991,1.0
Rv0022c,mtu01232,Nucleotide metabolism,1171,37.0,105.0,2.0,1171,0.5719833564493758,0.860612320798122,1.0
Rv0022c,mtu01240,Biosynthesis of cofactors,1171,131.0,105.0,7.0,1171,0.5426267281105991,0.9632043675446298,1.0
Rv0022c,mtu01250,Biosynthesis of nucleotide sugars,1171,32.0,105.0,5.0,1171,1.924074074074074,0.15172671338534344,1.0
Rv0022c,mtu01310,Nitrogen cycle,1171,6.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu01320,Sulfur cycle,1171,5.0,105.0,1.0,1171,2.5528846153846154,0.3753521422442955,1.0
Rv0022c,mtu01501,beta-Lactam resistance,1171,9.0,105.0,3.0,1171,5.196078431372549,0.03945899275641627,0.7053294955209408
Rv0022c,mtu01502,Vancomycin resistance,1171,6.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu01503,Cationic antimicrobial peptide (CAMP) resistance,1171,4.0,105.0,1.0,1171,3.407051282051282,0.3135931732571496,1.0
Rv0022c,mtu02010,ABC transporters,1171,84.0,105.0,10.0,1171,1.411095305832148,0.21210865334448023,1.0
Rv0022c,mtu02020,Two-component system,1171,61.0,105.0,6.0,1171,1.1140495867768596,0.4714642310751805,1.0
Rv0022c,mtu02024,Quorum sensing,1171,24.0,105.0,4.0,1171,2.0712871287128714,0.16135147450876441,1.0
Rv0022c,mtu03008,Ribosome biogenesis in eukaryotes,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03010,Ribosome,1171,61.0,105.0,1.0,1171,0.16121794871794873,0.9972340220771228,1.0
Rv0022c,mtu03018,RNA degradation,1171,12.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03020,RNA polymerase,1171,4.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03030,DNA replication,1171,15.0,105.0,1.0,1171,0.7225274725274725,0.757821627260846,1.0
Rv0022c,mtu03050,Proteasome,1171,3.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03060,Protein export,1171,18.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03070,Bacterial secretion system,1171,14.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03250,Viral life cycle - HIV-1,1171,1.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03410,Base excision repair,1171,15.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu03420,Nucleotide excision repair,1171,10.0,105.0,2.0,1171,2.5679611650485437,0.22386124687539546,1.0
Rv0022c,mtu03430,Mismatch repair,1171,15.0,105.0,3.0,1171,2.5833333333333335,0.14457421635873186,1.0
Rv0022c,mtu03440,Homologous recombination,1171,22.0,105.0,8.0,1171,6.197349042709868,0.00035500387689780285,0.025382777198192905
Rv0022c,mtu03450,Non-homologous end-joining,1171,2.0,105.0,1.0,1171,10.240384615384615,0.1713635069740962,1.0
Rv0022c,mtu04122,Sulfur relay system,1171,22.0,105.0,1.0,1171,0.4784798534798535,0.8758752971477584,1.0
Rv0022c,mtu04141,Protein processing in endoplasmic reticulum,1171,2.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu04146,Peroxisome,1171,11.0,105.0,3.0,1171,3.889705882352941,0.06794988489409491,0.8833485036232338
Rv0022c,mtu04156,Integrated stress response (ISR) signaling pathway,1171,7.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu04980,Cobalamin transport and metabolism,1171,5.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu04981,Folate transport and metabolism,1171,7.0,105.0,0.0,1171,0.0,1.0,1.0
Rv0022c,mtu05152,Tuberculosis,1171,34.0,105.0,7.0,1171,2.748677248677249,0.0268844466064448,0.6407459774536011
Rv0023,mtu00010,Glycolysis / Gluconeogenesis,1171,31.0,223.0,2.0,1171,0.2867842097051022,0.9888981091674841,1.0
Rv0023,mtu00020,Citrate cycle (TCA cycle),1171,29.0,223.0,4.0,1171,0.674337899543379,0.8333161974835956,1.0
Rv0023,mtu00030,Pentose phosphate pathway,1171,19.0,223.0,5.0,1171,1.5301441677588468,0.2871332098166379,1.0
Rv0023,mtu00040,Pentose and glucuronate interconversions,1171,5.0,223.0,1.0,1171,1.063063063063063,0.6529577992390428,1.0
Rv0023,mtu00051,Fructose and mannose metabolism,1171,15.0,223.0,3.0,1171,1.0636363636363637,0.566381550461977,1.0
Rv0023,mtu00052,Galactose metabolism,1171,10.0,223.0,1.0,1171,0.46996996996997,0.8801702496033548,1.0
Rv0023,mtu00053,Ascorbate and aldarate metabolism,1171,4.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00061,Fatty acid biosynthesis,1171,13.0,223.0,3.0,1171,1.279090909090909,0.4631740332780827,1.0
Rv0023,mtu00071,Fatty acid degradation,1171,33.0,223.0,7.0,1171,1.1492165242165242,0.443991227090139,1.0
Rv0023,mtu00073,"Cutin, suberine and wax biosynthesis",1171,15.0,223.0,2.0,1171,0.650887573964497,0.8114088682393086,1.0
Rv0023,mtu00074,Mycolic acid biosynthesis,1171,36.0,223.0,6.0,1171,0.8460829493087557,0.7104658194669902,1.0
Rv0023,mtu00100,Steroid biosynthesis,1171,1.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00121,Secondary bile acid biosynthesis,1171,1.0,223.0,1.0,1171,inf,0.19043552519214346,1.0
Rv0023,mtu00130,Ubiquinone and other terpenoid-quinone biosynthesis,1171,9.0,223.0,1.0,1171,0.5292792792792793,0.8517122790618724,1.0
Rv0023,mtu00190,Oxidative phosphorylation,1171,49.0,223.0,15.0,1171,1.938631221719457,0.032256064846206016,1.0
Rv0023,mtu00220,Arginine biosynthesis,1171,23.0,223.0,3.0,1171,0.6327272727272727,0.8443000060901966,1.0
Rv0023,mtu00230,Purine metabolism,1171,51.0,223.0,8.0,1171,0.7831260140616549,0.7864643310430757,1.0
Rv0023,mtu00240,Pyrimidine metabolism,1171,27.0,223.0,5.0,1171,0.9653878231859884,0.6069029846596399,1.0
Rv0023,mtu00250,"Alanine, aspartate and glutamate metabolism",1171,27.0,223.0,3.0,1171,0.525,0.9133015755608134,1.0
Rv0023,mtu00260,"Glycine, serine and threonine metabolism",1171,25.0,223.0,3.0,1171,0.5739669421487603,0.8832467159694375,1.0
Rv0023,mtu00261,Monobactam biosynthesis,1171,7.0,223.0,2.0,1171,1.706787330316742,0.39698188982552196,1.0
Rv0023,mtu00270,Cysteine and methionine metabolism,1171,35.0,223.0,3.0,1171,0.39034090909090907,0.9756431214372057,1.0
Rv0023,mtu00280,"Valine, leucine and isoleucine degradation",1171,43.0,223.0,9.0,1171,1.1305662451896648,0.4361827252667029,1.0
Rv0023,mtu00290,"Valine, leucine and isoleucine biosynthesis",1171,13.0,223.0,2.0,1171,0.7708761826408885,0.741239008055721,1.0
Rv0023,mtu00300,Lysine biosynthesis,1171,13.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00310,Lysine degradation,1171,22.0,223.0,3.0,1171,0.6667464114832536,0.820921689205409,1.0
Rv0023,mtu00311,Penicillin and cephalosporin biosynthesis,1171,2.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00330,Arginine and proline metabolism,1171,18.0,223.0,3.0,1171,0.8481818181818181,0.6963161129313865,1.0
Rv0023,mtu00332,Carbapenem biosynthesis,1171,2.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00340,Histidine metabolism,1171,21.0,223.0,6.0,1171,1.719815668202765,0.19497971730066413,1.0
Rv0023,mtu00350,Tyrosine metabolism,1171,10.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00360,Phenylalanine metabolism,1171,21.0,223.0,4.0,1171,1.0002686005909214,0.5887756005472738,1.0
Rv0023,mtu00361,Chlorocyclohexane and chlorobenzene degradation,1171,4.0,223.0,2.0,1171,4.280542986425339,0.16601450306572968,1.0
Rv0023,mtu00362,Benzoate degradation,1171,24.0,223.0,6.0,1171,1.4285714285714286,0.2989963930219715,1.0
Rv0023,mtu00364,Fluorobenzoate degradation,1171,2.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00380,Tryptophan metabolism,1171,24.0,223.0,1.0,1171,0.18115942028985507,0.9940626904551959,1.0
Rv0023,mtu00400,"Phenylalanine, tyrosine and tryptophan biosynthesis",1171,19.0,223.0,2.0,1171,0.49560819803034334,0.9030748189920654,1.0
Rv0023,mtu00401,Novobiocin biosynthesis,1171,4.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00410,beta-Alanine metabolism,1171,13.0,223.0,3.0,1171,1.279090909090909,0.4631740332780827,1.0
Rv0023,mtu00430,Taurine and hypotaurine metabolism,1171,7.0,223.0,3.0,1171,3.2181818181818183,0.13137768557761764,1.0
Rv0023,mtu00450,Selenocompound metabolism,1171,11.0,223.0,4.0,1171,2.4553163731245924,0.13962701766758698,1.0
Rv0023,mtu00460,Cyanoamino acid metabolism,1171,6.0,223.0,1.0,1171,0.8495495495495495,0.7193303642216273,1.0
Rv0023,mtu00470,D-Amino acid metabolism,1171,8.0,223.0,1.0,1171,0.6055341055341056,0.8165333835627209,1.0
Rv0023,mtu00480,Glutathione metabolism,1171,14.0,223.0,4.0,1171,1.71324200913242,0.26859258431883154,1.0
Rv0023,mtu00500,Starch and sucrose metabolism,1171,23.0,223.0,6.0,1171,1.5142314990512333,0.262933865499098,1.0
Rv0023,mtu00514,Other types of O-glycan biosynthesis,1171,1.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00515,Mannose type O-glycan biosynthesis,1171,1.0,223.0,0.0,1171,0.0,1.0,1.0
Rv0023,mtu00520,Amino sugar and nucleotide sugar metabolism,1171,23.0,223.0,3.0,1171,0.6327272727272727,0.8443000060901966,1.0
Rv0023,mtu00521,Streptomycin biosynthesis,1171,10.0,223.0,1.0,1171,0.46996996996997,0.8801702496033548,1.0
Rv0023,mtu00523,Polyketide sugar unit biosynthesis,1171,6.0,223.0,0.0,1171,0.0,1.0,1.0
