,pFBA fluxes,IMAT fluxes,FVA IMAT pFBA fluxes,diff imat,diff fva imat,name,annotation,expression,gpr,notes,id,subsystem,genes
1004,0.0016342122695078367,-0.0,0.00023626716073356463,-0.0016342122695078367,-0.0013979451087742722,Mycothiol synthase,{},accoa[c] + cigam[c] --> coa[c] + msh[c],Rv0819,{},MSHS,Sulfur metabolism,Rv0819
1005,0.0,0.0,0.0,0.0,0.0,PAPA1,{},hphthiocnylcoa[c] + sl659[c] --> coa[c] + sl1278[c],Rv3824c,{},PAPA1,Sulfur metabolism,Rv3824c
1006,0.0,0.0,0.0,0.0,0.0,PAPA2,{},h[c] + pmtcoa[c] + tres[c] --> coa[c] + sl659[c],Rv3820c,{},PAPA2,Sulfur metabolism,Rv3820c
1007,0.0,0.0,0.0,0.0,0.0,MMPL8,{},2.0 hphthiocnylcoa[c] + sl1278[c] --> 2.0 coa[c] + sl1[c],Rv3823c,{},MMPL8,Sulfur metabolism,Rv3823c
1008,0.016611954843089433,0.0,0.002401682742348643,-0.016611954843089433,-0.01421027210074079,Adenosine 5'-phosphosulfate reductase;,{},aps[c] + trdrd[c] --> amp[c] + 2.0 h[c] + so3[c] + trdox[c],Rv2392,{},APSR,Sulfur metabolism,Rv2392
1009,0.0,0.0,0.0,0.0,0.0,3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase,{},h2o[c] + paps[c] --> aps[c] + pi[c],Rv2131c,{},BPNT2,Sulfur metabolism,Rv2131c
1010,9.979922256536409e-05,-0.0,1.4428528899759672e-05,-9.979922256536409e-05,-8.537069366560441e-05,Phosphomethylpyrimidine kinase,{},4ampm[c] + atp[c] --> 2mahmp[c] + adp[c],Rv0422c,{},PMPK,Thiamine Metabolism,Rv0422c
1011,9.979922256536409e-05,0.0,1.4428528899759672e-05,-9.979922256536409e-05,-8.537069366560441e-05,Thiamine-phosphate kinase,{},atp[c] + thmmp[c] <=> adp[c] + thmpp[c],Rv2977c,{},TMPK,Thiamine Metabolism,Rv2977c
1012,9.979922256536409e-05,0.0,1.4428528899759672e-05,-9.979922256536409e-05,-8.537069366560441e-05,Thiamine-phosphate diphosphorylase,{},2mahmp[c] + 4mpetz[c] + h[c] --> ppi[c] + thmmp[c],Rv0414c,{},TMPPP,Thiamine Metabolism,Rv0414c
1013,0.009830971916857601,1.0,0.999964595997212,0.9901690280831424,0.9901336240803544,Diaminopimelate decarboxylase,{},26dap__M[c] + h[c] --> co2[c] + lys__L[c],Rv1293,{},DAPDC,Threonine and Lysine Metabolism,Rv1293
1014,0.010075854259227364,1.0,0.9999999999999998,0.9899241457407726,0.9899241457407724,Diaminopimelate epimerase,{},26dap_LL[c] <=> 26dap__M[c],Rv2726c,{},DAPE,Threonine and Lysine Metabolism,Rv2726c
1015,0.010075854259227364,1.0,0.9999999999999998,0.9899241457407726,0.9899241457407724,Dihydrodipicolinate reductase (NADPH),{},23dhdp[c] + h[c] + nadph[c] --> nadp[c] + thdp[c],Rv2773c,{},DHDPRy,Threonine and Lysine Metabolism,Rv2773c
1016,0.010075854259227364,1.0,0.9999999999999998,0.9899241457407726,0.9899241457407724,Dihydrodipicolinate synthase,{},aspsa[c] + pyr[c] --> 23dhdp[c] + 2.0 h2o[c] + h[c],Rv2753c,{},DHDPS,Threonine and Lysine Metabolism,Rv2753c
1017,0.010075854259227364,1.0,0.9999999999999998,0.9899241457407726,0.9899241457407724,Succinyl-diaminopimelate desuccinylase,{},h2o[c] + sl26da[c] --> 26dap_LL[c] + succ[c],Rv1202,{},SDPDS,Threonine and Lysine Metabolism,Rv1202
1018,-0.010075854259227364,-1.0,-0.9999999999999998,-0.9899241457407726,-0.9899241457407724,Succinyldiaminopimelate transaminase,{},akg[c] + sl26da[c] <=> glu__L[c] + sl2a6o[c],Rv1655 or Rv0858c,{},SDPTA,Threonine and Lysine Metabolism,"Rv0858c,Rv1655"
1019,0.010075854259227364,1.0,0.9999999999999998,0.9899241457407726,0.9899241457407724,Tetrahydrodipicolinate succinylase,{},h2o[c] + succoa[c] + thdp[c] --> coa[c] + sl2a6o[c],Rv1201c,{},THDPS,Threonine and Lysine Metabolism,Rv1201c
1020,-0.0,0.0,-0.0,0.0,0.0,ACYSBMNt,{},acysbmn[c] <=> acysbmn[e],,{},ACYSBMNt,Transport,
1021,-0.0,-0.0,0.0,0.0,0.0,L alanine reversible transport via proton symport,{},ala__L[e] + h[e] <=> ala__L[c] + h[c],,{},ALAt2r,Transport,
1022,-0.0,0.0,-0.0,0.0,0.0,ARB Dabc,{},arab__D[e] + atp[c] + h2o[c] --> adp[c] + arab__D[c] + h[c] + pi[c],,{},ARB_Dabc,Transport,
1023,0.0,0.0,0.0,0.0,0.0,L-arabinose transport via ABC system,{},arab__L[e] + atp[c] + h2o[c] --> adp[c] + arab__L[c] + h[c] + pi[c],,{},ARBabc,Transport,
1024,0.0,0.0,0.0,0.0,0.0,L-arabinose transport via proton symport,{},arab__L[e] + h[e] <=> arab__L[c] + h[c],,{},ARBt2r,Transport,
1025,-0.0,-0.0,-0.0,0.0,0.0,ARGtiDF,{},arg__L[e] <=> arg__L[c],Rv2320c,{},ARGt5r,Transport,Rv2320c
1026,-0.0,0.0,-0.0,0.0,0.0,L asparagine reversible transport via proton symport,{},asn__L[e] + h[e] <=> asn__L[c] + h[c],Rv2127 or Rv0346c,{},ASNt2r,Transport,"Rv0346c,Rv2127"
1027,-0.0,0.0,-0.0,0.0,0.0,L aspartate reversible transport via proton symport,{},asp__L[e] + h[e] <=> asp__L[c] + h[c],Rv0346c or Rv2127,{},ASPt2r,Transport,"Rv0346c,Rv2127"
1028,-0.0,0.0,-0.0,0.0,0.0,Beta Alanine transport in via proton symport,{},ala_B[e] + h[e] <=> ala_B[c] + h[c],Rv0522,{},BALAt2r,Transport,Rv0522
1029,0.0,-0.0,0.0,-0.0,0.0,BMNt,{},bmn[c] <=> bmn[e],,{},BMNt,Transport,
1030,0.0,0.0,0.0,0.0,0.0,CAATPS,{},atp[c] + 2.0 ca2[c] + h2o[c] --> adp[c] + 2.0 ca2[e] + h[e] + pi[c],Rv0107c,{},CAATPS,Transport,Rv0107c
1031,0.0,0.0,0.0,0.0,0.0,Calcium transport inout via proton antiporter,{},ca2[c] + h[e] <=> ca2[e] + h[c],Rv1607,{},CAt4,Transport,Rv1607
1032,0.0,0.0,0.0,0.0,0.0,Choline transport via ABC system,{},atp[c] + chol[e] + h2o[c] --> adp[c] + chol[c] + h[c] + pi[c],Rv3756c and Rv3757c and Rv3758c and Rv3759c,{},CHLabc,Transport,"Rv3757c,Rv3759c,Rv3758c,Rv3756c"
1033,1.0,1.0,1.0,0.0,0.0,Citrate transport via ABC system,{},atp[c] + cit[e] + h2o[c] --> adp[c] + cit[c] + h[c] + pi[c],,{},CITabc,Transport,
1034,0.0,994.1800000000001,0.0,994.1800000000001,0.0,CO2 transporter via diffusion,{},co2[e] <=> co2[c],,{},CO2t,Transport,
1035,-0.0,0.0,-0.0,0.0,0.0,COAt,{},coa[e] <=> coa[c],,{},COAt,Transport,
1036,0.0,0.0,0.0,0.0,0.0,COBALTt5,{},cobalt2[c] <=> cobalt2[e],Rv1239c,{},COBALTt5,Transport,Rv1239c
1037,-0.0,0.0,0.0,0.0,0.0,CO transporter via diffusion,{},co[c] <=> co[e],,{},COt,Transport,
1038,0.0,0.0,0.0,0.0,0.0,L-carnitine transport via ABC system,{},atp[c] + crn[e] + h2o[c] --> adp[c] + crn[c] + h[c] + pi[c],Rv3756c and Rv3757c and Rv3758c and Rv3759c,{},CRNabc,Transport,"Rv3757c,Rv3759c,Rv3758c,Rv3756c"
1039,-0.0,-0.0,-0.0,0.0,0.0,Cytidine transport in via proton symport,{},cytd[e] + h[e] <=> cytd[c] + h[c],,{},CYTDt2,Transport,
1040,0.0,0.0,0.0,0.0,0.0,Major Facilitator(MFS) TCDB:2.A.1.14.6,{},cl[e] <=> cl[c],Rv0143c,{},Clt,Transport,Rv0143c
1041,0.0,0.0,0.0,0.0,0.0,Copper transport via ABC system,{},atp[c] + cu2[e] + h2o[c] --> adp[c] + cu2[c] + h[c] + pi[c],Rv0092 or Rv0103c,{},Cuabc,Transport,"Rv0092,Rv0103c"
1042,0.0,-0.0,0.0,-0.0,0.0,Copper export via ATPase,{},atp[c] + cu2[c] + h2o[c] --> adp[c] + cu2[e] + h[c] + pi[c],Rv0092 or Rv0103c,{},Cut1,Transport,"Rv0092,Rv0103c"
1043,-0.0,-0.0,-0.0,0.0,0.0,D-alanine transport via proton symport,{},ala__D[e] + h[e] <=> ala__D[c] + h[c],Rv1704c,{},DALAt2r,Transport,Rv1704c
1044,-0.0,0.0,-0.0,0.0,0.0,D-serine transport via proton symport,{},h[e] + ser__D[e] <=> h[c] + ser__D[c],Rv1704c,{},DSERt2,Transport,Rv1704c
1045,-0.0,0.0,-0.0,0.0,0.0,Ethanolamine transport via diffusion  extracellular ,{},etha[e] <=> etha[c],,{},ETHAt,Transport,
1046,0.0,-0.0,0.0,-0.0,0.0,"Acetamide transport, extracellular ",{},ad[e] <=> ad[c],,{},ADtr,Transport,
1047,-0.0,-0.0,-0.0,0.0,0.0,Fumarate reversible transport via symport,{},fum[e] + h[e] <=> fum[c] + h[c],Rv2443,{},FUMt2r,Transport,Rv2443
1048,-0.0,0.0,-0.0,0.0,0.0,D galactose transport in via proton symport,{},gal[e] + h[e] --> gal[c] + h[c],Rv3331,{},GALt2,Transport,Rv3331
1049,0.01,0.01,0.01,0.0,0.0,D-glucose transport via ABC system,{},atp[c] + glc__D[e] + h2o[c] --> adp[c] + glc__D[c] + h[c] + pi[c],(Rv2316 and Rv2317 and Rv2318) or (Rv1235 and Rv1236 and Rv1237 and Rv1238) or (Rv2038c and Rv2039c and Rv2040c and Rv2041c),{},GLCabc,Transport,"Rv1236,Rv2318,Rv2040c,Rv2316,Rv2317,Rv1235,Rv2039c,Rv1237,Rv1238,Rv2038c,Rv2041c"
1050,1.0,1.0,1.0,0.0,0.0,L glutamate transport via proton symport  reversible,{},glu__L[e] + h[e] <=> glu__L[c] + h[c],,{},GLUt2r,Transport,
1051,0.0,0.0,0.0,0.0,0.0,Glycine betaine transport via ABC system,{},atp[c] + glyb[e] + h2o[c] --> adp[c] + glyb[c] + h[c] + pi[c],Rv3757c and Rv3759c and Rv3756c and Rv3758c,{},GLYBabc,Transport,"Rv3757c,Rv3759c,Rv3758c,Rv3756c"
1052,-0.0,0.0,-0.0,0.0,0.0,Sn-Glycerol 3-phosphate transport via ABC system,{},atp[c] + glyc3p[e] + h2o[c] --> adp[c] + glyc3p[c] + h[c] + pi[c],Rv2832c and Rv2833c and Rv2834c and Rv2835c,{},GLYC3Pabc,Transport,"Rv2833c,Rv2835c,Rv2834c,Rv2832c"
1053,-1.0,-1.0,-1.0,0.0,0.0,Glycerol transport via channel,{},glyc[c] <=> glyc[e],,{},GLYCt,Transport,
1054,-0.0,-0.0,-0.0,0.0,0.0,Glycine reversible transport via proton symport,{},gly[e] + h[e] <=> gly[c] + h[c],Rv1704c,{},GLYt2r,Transport,Rv1704c
1055,-0.0,0.0,-0.0,0.0,0.0,Glutathione transport,{},atp[c] + gthrd[e] + h2o[c] --> adp[c] + gthrd[c] + h[c] + pi[c],Rv1280c and Rv1281c and Rv1282c and Rv1283c,{},GTHRDt2_1,Transport,"Rv1282c,Rv1281c,Rv1283c,Rv1280c"
1056,-8.560503836253062,-1000.0,-7.273647573705997,-991.439496163747,1.2868562625470652,H2CO3TP,{},h2co3[e] <=> h2co3[c],,{},H2CO3TP,Transport,
1057,-0.31601185709239704,992.1633333333334,-1.7754609820003817,992.4793451904258,-1.4594491249079846,H2O transport via diffusion,{},h2o[e] <=> h2o[c],,{},H2Ot,Transport,
1058,-0.0,-0.0,0.0,0.0,0.0,H2s transport (diffusion),{},h2s[c] --> h2s[e],,{},H2St1,Transport,
1059,0.0,0.0,0.0,0.0,0.0,Hydrogen transport,{},h2[c] <=> h2[e],,{},H2td,Transport,
1060,-0.0,0.0,-0.0,0.0,0.0,Hexadecanoate transport via proton symport,{},h[e] + hdca[e] --> h[c] + hdca[c],,{},HDCAt2,Transport,
1061,-0.0,0.0,-0.0,0.0,0.0,L histidine reversible transport via proton symport,{},h[e] + his__L[e] <=> h[c] + his__L[c],,{},HISt2r,Transport,
1062,0.0,0.0,0.0,0.0,0.0,Indoleacetaldehyde transport  extracellular ,{},id3acald[c] <=> id3acald[e],,{},ID3ACALDt,Transport,
1063,0.0,-0.0,-0.0,-0.0,-0.0,L isoleucine reversible transport via proton symport,{},h[e] + ile__L[e] <=> h[c] + ile__L[c],,{},ILEt2r,Transport,
1064,0.0,0.0,0.0,0.0,0.0,Potassium ABC transporter,{},atp[c] + h2o[c] + k[e] --> adp[c] + h[c] + k[c] + pi[c],(Rv1029 and Rv1030 and Rv1031) or Rv1373 or Rv2267c or Rv3529c,{},Kabc,Transport,"Rv2267c,Rv1029,Rv1031,Rv3529c,Rv1373,Rv1030"
1065,0.0,0.0,0.0,0.0,0.0,Potassium transport via uniport (facilitated diffusion),{},k[e] --> k[c],Rv2691 and Rv2692,{},Kt1,Transport,"Rv2691,Rv2692"
1066,-0.0,0.0,-0.0,0.0,0.0,Lactose transport via ABC system (import),{},atp[c] + h2o[c] + lcts[e] --> adp[c] + h[c] + lcts[c] + pi[c],Rv2316 and Rv2317 and Rv2318,{},LCTSabc,Transport,"Rv2316,Rv2317,Rv2318"
1067,0.0,0.0,-0.0,0.0,-0.0,L leucine reversible transport via proton symport,{},h[e] + leu__L[e] <=> h[c] + leu__L[c],,{},LEUt2r,Transport,
1068,-0.0,-1.0,-0.998543277686619,-1.0,-0.998543277686619,LYStiDF,{},lys__L[e] <=> lys__L[c],Rv2320c,{},LYSt5r,Transport,Rv2320c
1069,0.0,0.0,0.0,0.0,0.0,L lactate reversible transport via proton symport,{},h[e] + lac__L[e] <=> h[c] + lac__L[c],Rv0191,{},L_LACt2r,Transport,Rv0191
1070,0.0,0.0,0.0,0.0,0.0,L LACt3,{},h[e] + lac__L[c] --> h[c] + lac__L[e],Rv0191,{},L_LACt3,Transport,Rv0191
1071,0.0,0.0,0.0,0.0,0.0,MALTHPabc,{},atp[c] + h2o[c] + malthp[e] --> adp[c] + h[c] + malthp[c] + pi[c],Rv1236 and Rv1237 and Rv1238,{},MALTHPabc,Transport,"Rv1236,Rv1238,Rv1237"
1072,-0.0,0.0,-0.0,0.0,0.0,Maltose transport via ABC system,{},atp[c] + h2o[c] + malt[e] --> adp[c] + h[c] + malt[c] + pi[c],(Rv2316 and Rv2317 and Rv2318) or (Rv1235 and Rv1236 and Rv1237 and Rv1238) or (Rv2038c and Rv2039c and Rv2040c and Rv2041c),{},MALTabc,Transport,"Rv1236,Rv2318,Rv2040c,Rv2316,Rv2317,Rv1235,Rv2039c,Rv1237,Rv1238,Rv2038c,Rv2041c"
1073,-0.0,0.0,-0.0,0.0,0.0,L malate reversible transport via proton symport,{},h[e] + mal__L[e] <=> h[c] + mal__L[c],Rv2443,{},MALt2r,Transport,Rv2443
1074,0.0,-0.0,0.0,-0.0,0.0,Methanol diffusion,{},meoh[e] <=> meoh[c],,{},MEOHt2,Transport,
1075,-0.0,0.0,-0.0,0.0,0.0,L-methionine transport via ABC system,{},atp[c] + h2o[c] + met__L[e] --> adp[c] + h[c] + met__L[c] + pi[c],,{},METabc,Transport,
1076,-0.0,0.0,-0.0,0.0,0.0,Magnesium transport in/out via permease (no H+),{},mg2[c] <=> mg2[e],Rv1239c,{},MGt5,Transport,Rv1239c
1077,0.0,-0.0,0.0,-0.0,0.0,NAKtr,{},k[c] + na1[e] --> k[e] + na1[c],Rv3236c,{},NAKtr,Transport,Rv3236c
1078,-0.0,0.0,0.0,0.0,0.0,"Nitrite transport, extracellular",{},no2[c] --> no2[e],(Rv1737c and Rv2329c and Rv0261c) or Rv0267,{},NARK,Transport,"Rv2329c,Rv1737c,Rv0261c,Rv0267"
1079,0.0,0.0,0.0,0.0,0.0,Sodium transport (uniport),{},na1[e] <=> na1[c],Rv2287,{},NAt,Transport,Rv2287
1080,-0.21994445137250968,1.0,1.1098635263503365,1.2199444513725097,1.3298079777228462,Ammonia reversible transport,{},nh4[e] <=> nh4[c],Rv2920c,{},NH4t,Transport,Rv2920c
1081,0.0,-0.0,-0.0,-0.0,-0.0,NO transport (diffusion),{},no[e] <=> no[c],,{},NOt,Transport,
1082,6.924081881743966,4.828333333333289,5.904861085892105,-2.0957485484106773,-1.0192207958518607,O2 transport  diffusion ,{},o2[e] <=> o2[c],,{},O2t,Transport,
1083,-0.0,0.0,-0.0,0.0,0.0,Octadecanoate transport via proton symport,{},h[e] + ocdca[e] --> h[c] + ocdca[c],,{},OCDCAt2,Transport,
1084,-0.0,-0.0,-0.0,0.0,0.0,Ornithine transport via diffusion,{},orn[e] <=> orn[c],Rv2320c,{},ORNt,Transport,Rv2320c
1085,0.0,-0.0,0.0,-0.0,0.0,PACt2r,{},h[e] + pac[e] <=> h[c] + pac[c],,{},PACt2r,Transport,
1086,-0.0,-0.0,0.0,0.0,0.0,Pdima translocase,{},pdima[c] --> pdima[e],Rv2942 and Rv2936 and Rv2937 and Rv2938 and Rv2945c,{},PDIMAT,Transport,"Rv2945c,Rv2938,Rv2936,Rv2937,Rv2942"
1087,0.0,-0.0,-0.0,-0.0,-0.0,PHDCAt,{},phdca[e] <=> phdca[c],,{},PHDCAt,Transport,
1088,-0.0,-0.0,-0.0,0.0,0.0,L phenylalanine reversible transport via proton symport,{},h[e] + phe__L[e] <=> h[c] + phe__L[c],,{},PHEt2r,Transport,
1089,0.1274887663641772,0.0,0.01843176031432641,-0.1274887663641772,-0.10905700604985077,Phosphate transport via ABC system,{},atp[c] + h2o[c] + pi[e] --> adp[c] + h[c] + 2.0 pi[c],(Rv0934 and Rv0936 and Rv0935 and Rv0933) or (Rv0932c and Rv0930 and Rv0929 and Rv0933) or (Rv0928 and Rv0930 and Rv0933) or Rv0545c or Rv2281 or Rv0820 or (Rv0935 and Rv0930 and Rv0933 and Rv0936 and Rv0929),{},PIabc,Transport,"Rv0929,Rv2281,Rv0936,Rv0820,Rv0933,Rv0935,Rv0928,Rv0934,Rv0545c,Rv0932c,Rv0930"
1090,-0.0,-0.0,-0.0,0.0,0.0,"Propionate transport, diffusion",{},ppa[e] <=> ppa[c],,{},PPAtr,Transport,
1091,-0.0,-0.0,0.0,0.0,0.0,Ppdima translocase,{},ppdima[c] --> ppdima[e],Rv2942 and Rv2936 and Rv2937 and Rv2938 and Rv2945c,{},PPDIMAT,Transport,"Rv2945c,Rv2938,Rv2936,Rv2937,Rv2942"
1092,0.0,0.0,0.0,0.0,0.0,L-proline transport via ABC system,{},atp[c] + h2o[c] + pro__L[e] --> adp[c] + h[c] + pi[c] + pro__L[c],Rv3756c and Rv3757c and Rv3758c and Rv3759c,{},PROabc,Transport,"Rv3757c,Rv3759c,Rv3758c,Rv3756c"
1093,-0.0,-0.0,-0.0,0.0,0.0,L proline reversible transport via proton symport,{},h[e] + pro__L[e] <=> h[c] + pro__L[c],,{},PROt2r,Transport,
1094,-0.0,-0.7466666666666786,0.0,-0.7466666666666786,0.0,Pyruvate transport in via proton symport,{},h[e] + pyr[e] <=> h[c] + pyr[c],Rv1902c,{},PYRt2,Transport,Rv1902c
1095,-0.0,0.0,-0.0,0.0,0.0,D-ribose transport via ABC system,{},atp[c] + h2o[c] + rib__D[e] --> adp[c] + h[c] + pi[c] + rib__D[c],(Rv2316 and Rv2317 and Rv2318) or (Rv1235 and Rv1236 and Rv1237 and Rv1238) or (Rv2038c and Rv2039c and Rv2040c and Rv2041c),{},RIBabc,Transport,"Rv1236,Rv2318,Rv2040c,Rv2316,Rv2317,Rv1235,Rv2039c,Rv1237,Rv1238,Rv2038c,Rv2041c"
1096,-0.0,-0.0,-0.0,0.0,0.0,L serine reversible transport via proton symport,{},h[e] + ser__L[e] <=> h[c] + ser__L[c],Rv1704c,{},SERt2r,Transport,Rv1704c
1097,-0.0,-0.0,-0.0,0.0,0.0,SKMt2,{},h[e] + skm[e] <=> h[c] + skm[c],Rv1200,{},SKMt2,Transport,Rv1200
1098,-0.0,-0.0,-0.0,0.0,0.0,Succinate transport via proton symport,{},h[e] + succ[e] <=> h[c] + succ[c],Rv2443,{},SUCCt2r,Transport,Rv2443
1099,0.016611954843089433,0.0,0.002401682742348643,-0.016611954843089433,-0.01421027210074079,Sulfate transport via ABC system,{},atp[c] + h2o[c] + so4[e] --> adp[c] + h[c] + pi[c] + so4[c],Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,{},SULabc,Transport,"Rv2399c,Rv2400c,Rv2398c,Rv1739c,Rv2397c"
1100,-0.0,-0.0,-0.0,0.0,0.0,Tartrate/succinate antiporter,{},succ[c] + tartr__L[e] <=> succ[e] + tartr__L[c],Rv1672c,{},TARTRt7,Transport,Rv1672c
1101,-0.0,-0.0,-0.0,0.0,0.0,L threonine reversible transport via proton symport,{},h[e] + thr__L[e] <=> h[c] + thr__L[c],Rv3737,{},THRt2r,Transport,Rv3737
1102,-0.0,0.0,-0.0,0.0,0.0,Trehalose  transport via ABC system,{},atp[c] + h2o[c] + tre[e] --> adp[c] + h[c] + pi[c] + tre[c],Rv1236 and Rv1237 and Rv1238,{},TREabc,Transport,"Rv1236,Rv1238,Rv1237"
1103,-0.0,0.0,-0.0,0.0,0.0,L tryptophan reversible transport via proton symport,{},h[e] + trp__L[e] <=> h[c] + trp__L[c],,{},TRPt2r,Transport,
1104,0.0,0.0,0.0,0.0,0.0,Thiosulfate transport via ABC system,{},atp[c] + h2o[c] + tsul[e] --> adp[c] + h[c] + pi[c] + tsul[c],Rv2397c and Rv2398c and Rv2399c and Rv2400c and Rv1739c,{},TSULabc,Transport,"Rv2399c,Rv2400c,Rv2398c,Rv1739c,Rv2397c"
1105,-0.0,0.0,-0.0,0.0,0.0,Tetradecanoate transport via proton symport,{},h[e] + ttdca[e] --> h[c] + ttdca[c],,{},TTDCAt2,Transport,
1106,0.0,-0.0,-0.0,-0.0,-0.0,L tyrosine reversible transport via proton symport,{},h[e] + tyr__L[e] <=> h[c] + tyr__L[c],,{},TYRt2r,Transport,
1107,0.0,-0.0,-0.0,-0.0,-0.0,L valine reversible transport via proton symport,{},h[e] + val__L[e] <=> h[c] + val__L[c],,{},VALt2r,Transport,
1108,-0.0,0.0,-0.0,0.0,0.0,L-glutamine transport via ABC system,{},atp[c] + gln__L[e] + h2o[c] --> adp[c] + gln__L[c] + h[c] + pi[c],(Rv0072 and Rv0073) or (Rv0411c and Rv2564),{},GLNabc,Transport,"Rv2564,Rv0411c,Rv0073,Rv0072"
1109,0.0,0.0,0.0,0.0,0.0,NIt5,{},ni2[c] <=> ni2[e],Rv2856,{},NIt5,Transport,Rv2856
1110,-0.0,-0.0,-0.0,0.0,0.0,R_Mn2t,{},2.0 h[c] + mn2[e] <=> 2.0 h[e] + mn2[c],Rv0924c,{},Mn2t,Transport,Rv0924c
1111,0.0,0.0,0.0,0.0,0.0,THIA Transport,{},hia[e] <=> hia[c],,{},HIAt,Transport,
1112,-0.0,0.0,-0.0,0.0,0.0,MNXR1163,{},atp[c] + chsterol[e] + h2o[c] --> adp[c] + chsterol[c] + h[c] + pi[c],Rv3499c and Rv3498c and Rv3497c and Rv3496c and Rv3495c and Rv3494c and Rv3500c and Rv3501c,{},CHSTEROLt_1,Transport,"Rv3497c,Rv3500c,Rv3495c,Rv3494c,Rv3496c,Rv3501c,Rv3499c,Rv3498c"
1113,0.0,0.0,0.0,0.0,0.0,Molybdate transport via ABC system,{},atp[c] + h2o[c] + mobd[e] --> adp[c] + h[c] + mobd[c] + pi[c],Rv1857 and Rv1858 and Rv1859,{},MOBDabc,Transport,"Rv1859,Rv1857,Rv1858"
1114,0.0,-0.0,0.0,-0.0,0.0,T06232b,{},atp[c] + h2o[c] + mobd[c] --> adp[c] + h[c] + mobd[e] + pi[c],Rv1857 and Rv1858 and Rv1859,{},MOBDabc_rev,Transport,"Rv1859,Rv1857,Rv1858"
1115,0.0,-0.0,0.0,-0.0,0.0,Acetate reversible transport via proton symport,{},ac[e] + h[c] <=> ac[c] + h[e],,{},ACt2r_1,Transport,
1116,-9.979922256536409e-05,-0.0,-1.4428528899759672e-05,9.979922256536409e-05,8.537069366560441e-05,MNXR68734,{},4hba[e] <=> 4hba[c],,{},4HBAt,Transport,
1117,0.0,0.0,0.0,0.0,0.0,4 Aminobenzoate mitochondrial transport via diffusion,{},4abz[c] <=> 4abz[e],,{},4ABZt,Transport,
1118,0.0,-0.0,0.0,-0.0,0.0,T00114b,{},atp[c] + chol[c] + h2o[c] --> adp[c] + chol[e] + h[c] + pi[c],Rv3756c and Rv3757c and Rv3758c and Rv3759c,{},CHLabc_rev,Transport,"Rv3757c,Rv3759c,Rv3758c,Rv3756c"
1119,0.0,-0.0,0.0,-0.0,0.0,Pyridoxine transport via diffusion,{},pydxn[e] <=> pydxn[c],,{},PYDXNtr,Transport,
1120,0.0,0.0,-0.0,0.0,-0.0,Formate transport via diffusion,{},for[e] <=> for[c],,{},FORt,Transport,
1121,-0.0,-0.0,-0.0,0.0,0.0,Glycolate transport via diffusion,{},glyclt[e] <=> glyclt[c],,{},GLYCLTt,Transport,
1122,0.0,-0.0,0.0,-0.0,0.0,Nitrate transport in via proton symport,{},h[e] + no3[c] <=> h[c] + no3[e],,{},NO3t3,Transport,
1123,0.0,0.0,0.0,0.0,0.0,T0034b,{},atp[c] + h2o[c] + mn2[c] --> adp[c] + h[c] + mn2[e] + pi[c],Rv2059 and Rv2060 and Rv2061c,{},MNabc_rev,Transport,"Rv2060,Rv2059,Rv2061c"
1124,-0.0,0.0,-0.0,0.0,0.0,MNXR81564,{},adocbl[e] + atp[c] + h2o[c] <=> adocbl[c] + adp[c] + h[c] + pi[c],Rv1819c,{},ADOCBLabc,Transport,Rv1819c
1125,-0.0,-0.0,-0.0,0.0,0.0,2-oxoglutarate reversible transport via symport,{},akg[e] + h[c] <=> akg[c] + h[e],,{},AKGt2r_1,Transport,
1126,-0.0,-0.0,0.0,0.0,0.0,Acetaldehyde reversible transport,{},acald[e] <=> acald[c],,{},ACALDt,Transport,
1127,-0.0,-0.0,-0.0,0.0,0.0,Octadecenoate  n C181  transport in via uniport,{},ocdcea[e] <=> ocdcea[c],,{},OCDCEAt,Transport,
1128,0.0,-0.0,-0.0,-0.0,-0.0,Urea transport via facilitate diffusion,{},h[e] + urea[e] <=> h[c] + urea[c],,{},UREAt_2,Transport,
1129,0.0,0.0,0.0,0.0,0.0,VIUB,{},atp[c] + fe3[e] + h2o[c] + 0.0005 mcbts[c] + 0.0005 mcbtt[c] --> adp[c] + fe3[c] + pi[c],Rv2895c and Rv1348 and Rv1349,{},VIUB,Transport,"Rv1349,Rv1348,Rv2895c"
1130,0.0,-0.0,0.0,-0.0,0.0,Ethanol transport out via proton antiport,{},etoh[c] + h[e] <=> etoh[e] + h[c],,{},ETOHt3,Transport,
1131,0.0,-0.0,-0.0,-0.0,-0.0,Release of biotin across the basolatral membrane,{},btn[c] <=> btn[e],,{},BTNTe,Transport,
1132,-0.0,0.0,-0.0,0.0,0.0,NODCOA IN,{},nodcoa[e] --> nodcoa[c],,{},NODCOAt,Transport,
1133,-0.0,0.0,-0.0,0.0,0.0,OCTSCOA IN,{},octscoa[e] --> octscoa[c],,{},OCTSCOAt,Transport,
1134,-0.0,-0.0,-0.0,0.0,0.0,T00157,{},pc_TB[e] <=> pc_TB[c],,{},PC_TBt,Transport,
1135,0.0,0.0,0.0,0.0,0.0,Glycyl-tRNA synthetase,{},atp[c] + gly[c] + trnagly[c] --> amp[c] + glytrna[c] + ppi[c],Rv2357c,{},GLYTRS,tRNA Charging,Rv2357c
